display_name,model_name,split_name,true_distance_m,count,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
depth linear,depth_only_linear,test,60.0,203,17.267009583041943,17.238968134159265,0.287783493050699,0.28731613556932106,17.289669843614497,0.0,17.267009583041943,17.238968134159265,18.56600984081798,18.586803837168034,18.586803837168034,0.0,0.0,1.0,1.0,0.0
depth linear,depth_only_linear,test,70.0,189,7.237150208459329,7.334952528189177,0.10338786012084757,0.10478503611698825,7.301827907554059,0.0,7.237150208459329,7.334952528189177,8.586803837168034,8.586803837168034,8.586803837168034,0.005291005291005291,1.0,1.0,1.0,0.0
depth linear,depth_only_linear,test,80.0,187,2.7185877530305316,2.6827970323128483,0.03398234691288165,0.0335349629039106,2.9021835743995346,0.0,-2.7185877530305316,-2.6827970323128483,4.210412271606808,4.477382597318663,5.6033022694642085,0.983957219251337,1.0,1.0,0.0,1.0
depth linear,depth_only_linear,test,90.0,190,12.955067206153252,12.834500307447165,0.14394519117948062,0.14260555897163518,12.992646678862156,0.0,-12.955067206153252,-12.834500307447165,14.200747526096965,14.505223822910597,15.599046126570101,0.0,0.0,1.0,0.0,1.0
depth linear,depth_only_linear,test,100.0,188,22.82502765029055,22.825441408465238,0.22825027650290552,0.22825441408465239,22.844654845981573,0.0,-22.82502765029055,-22.825441408465238,24.111567356202087,24.485530065562514,25.378227945873064,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,test,115.0,187,37.7511025629019,37.74378881547082,0.32827045706871216,0.3282068592649637,37.76061901861889,0.0,-37.7511025629019,-37.74378881547082,38.87449024153567,39.14444623843484,40.36502789688551,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,test,125.0,185,47.77093519364675,47.72115144513495,0.38216748154917407,0.3817692115610796,47.778329938565555,0.0,-47.77093519364675,-47.72115144513495,48.936745825847574,49.20435343698497,50.15475668848177,0.0,0.0,0.0,0.0,1.0
depth linear,depth_only_linear,test,150.0,189,72.80708461250292,72.81131724377676,0.48538056408335284,0.48540878162517836,72.81164447946739,0.0,-72.80708461250292,-72.81131724377676,73.84254791163966,74.32328245529769,74.70363273176352,0.0,0.0,0.0,0.0,1.0
linear+bb,depth_geometry_metadata_linear,cv_oof,20.0,1087,11.519853394497066,7.109559869859568,0.5759926697248532,0.35547799349297843,33.00217230872121,0.0,-6.144322090236619,-5.51107636637418,23.647433084806202,31.10788783627,961.5538020383776,0.35970561177552896,0.6310947562097516,0.8638454461821528,0.250229990800368,0.749770009199632
linear+bb,depth_geometry_metadata_linear,cv_oof,30.0,1065,8.861721745845388,7.829223800713741,0.2953907248615129,0.26097412669045805,11.01358290178165,0.0,-4.769119985794128,-5.217824108767097,17.379171190483543,20.558470781808865,47.08241875872704,0.3333333333333333,0.6187793427230047,0.939906103286385,0.2995305164319249,0.7004694835680751
linear+bb,depth_geometry_metadata_linear,cv_oof,40.0,1022,12.041167655474807,10.30034202014938,0.3010291913868702,0.25750855050373445,14.914977687690067,0.0,8.037615412057283,8.428453708944566,24.59803096475959,29.19600347283055,44.60812378098714,0.24853228962818003,0.4843444227005871,0.8268101761252447,0.7446183953033269,0.2553816046966732
linear+bb,depth_geometry_metadata_linear,cv_oof,50.0,1064,17.849394458855297,17.655531099183463,0.3569878891771059,0.35311062198366927,20.73191593434009,0.0,15.733097427533847,17.21143566704648,31.431931981181613,35.16089540996515,48.924166073679146,0.1400375939849624,0.27631578947368424,0.5798872180451128,0.8693609022556391,0.13063909774436092
linear+bb,depth_geometry_metadata_linear,cv_oof,60.0,1118,14.584175641836266,14.117326795558867,0.2430695940306044,0.23528877992598113,17.143034051335775,0.0,13.572326626424834,13.992142949215214,26.783052271709177,29.96924993842179,42.54266729918206,0.1815742397137746,0.3550983899821109,0.7066189624329159,0.8998211091234347,0.1001788908765653
linear+bb,depth_geometry_metadata_linear,cv_oof,70.0,1065,11.86838255407789,11.425931212140512,0.1695483222011127,0.16322758874486445,13.909751416725642,0.0,9.568301642080703,10.650543894815002,21.62935669446771,24.554143742099143,36.615919255941094,0.20187793427230047,0.431924882629108,0.8544600938967136,0.8262910798122066,0.17370892018779344
linear+bb,depth_geometry_metadata_linear,cv_oof,80.0,1095,10.81332013052489,10.466930593225115,0.13516650163156113,0.13083663241531393,12.867049275266101,0.0,9.5020338224056,10.193788095599615,20.436237177887577,23.199623246899062,31.557423476722533,0.2493150684931507,0.4767123287671233,0.891324200913242,0.8557077625570776,0.14429223744292238
linear+bb,depth_geometry_metadata_linear,cv_oof,90.0,1047,9.917394349842471,9.094011149483961,0.11019327055380525,0.10104456832759957,11.634888546115816,0.0,8.733551622321254,8.852076815802647,18.22152249976258,20.069876969684124,27.858845999401936,0.24737344794651384,0.542502387774594,0.9484240687679083,0.8701050620821394,0.12989493791786055
linear+bb,depth_geometry_metadata_linear,cv_oof,100.0,1066,7.0065882164859525,6.027272366637412,0.07006588216485951,0.06027272366637412,8.728883382682554,0.0,-0.5081147394900061,-0.3606364964420692,14.679331371015287,16.451276798158965,30.574778231628585,0.4343339587242026,0.7363977485928705,0.9859287054409006,0.4812382739212008,0.5187617260787992
linear+bb,depth_geometry_metadata_linear,cv_oof,115.0,1139,7.412748301019735,6.656664413632427,0.06445868087843248,0.05788403837941241,9.052556607441353,0.0,-6.740347144770943,-6.497109450857522,14.860620342212586,17.213173694737726,25.013489128537188,0.38279192273924495,0.7181738366988587,0.9824407374890255,0.11676909569798069,0.8832309043020193
linear+bb,depth_geometry_metadata_linear,cv_oof,125.0,1018,15.507515826592368,15.67649267558101,0.12406012661273895,0.12541194140464806,16.599860375975783,0.0,-15.447534027072999,-15.67649267558101,22.88695257640443,25.10327401302491,32.88585711027254,0.04518664047151277,0.17583497053045186,0.7779960707269156,0.008840864440078585,0.9911591355599214
