rf_weight,xgb_weight,oof_mae,oof_mean_relative_error,oof_rmse,oof_r2
0.55,0.44999999999999996,6.05987983876828,0.07879948965031289,8.641516982763806,0.9485927321284848
0.56,0.43999999999999995,6.064443454540694,0.07884423195964957,8.648748162620604,0.9485066614226629
0.57,0.43000000000000005,6.069120111560731,0.07889035971451966,8.656122942348658,0.9484188073357055
0.58,0.42000000000000004,6.0738831488029685,0.07893751923218427,8.663640955236986,0.9483291698676127
0.59,0.41000000000000003,6.0787617199382815,0.07898637149311956,8.671301828736441,0.9482377490183845
0.6,0.4,6.0837834902377255,0.0790373128077875,8.67910518454637,0.948144544788021
0.61,0.39,6.088918755728526,0.07908982568556533,8.687050638702114,0.948049557176522
0.62,0.38,6.094161579115488,0.07914393897302915,8.69513780166326,0.9479527861838876
0.63,0.37,6.0995093126928195,0.0791995473878951,8.703366278402592,0.9478542318101177
0.64,0.36,6.104947718880492,0.07925651240787572,8.711735668495734,0.9477538940552124
0.65,0.35,6.110510137998604,0.07931531998508844,8.720245566211405,0.9476517729191718
0.66,0.33999999999999997,6.116191820728799,0.0793758549039454,8.728895560602265,0.9475478684019957
0.67,0.32999999999999996,6.121985662409744,0.07943827913595242,8.737685235596304,0.9474421805036842
0.68,0.31999999999999995,6.127879431505027,0.0795022770620706,8.74661417008872,0.9473347092242373
0.69,0.31000000000000005,6.133879057896113,0.07956808989670286,8.755681938034256,0.947225454563655
0.7,0.30000000000000004,6.140013894653105,0.07963585314939847,8.764888108539964,0.9471144165219373
0.71,0.29000000000000004,6.146314375709868,0.07970596747777692,8.774232245958313,0.9470015950990842
0.72,0.28,6.152741857116671,0.07977782558833414,8.783713909980644,0.9468869902950956
0.73,0.27,6.159279243566663,0.07985149075143112,8.793332655730916,0.9467706021099717
0.74,0.26,6.165903099515387,0.07992663568393928,8.803088033859675,0.9466524305437124
0.75,0.25,6.172587580856805,0.08000273811645209,8.812979590638259,0.9465324755963176
0.76,0.24,6.17936052686906,0.08008017913004079,8.823006868053147,0.9464107372677875
0.77,0.22999999999999998,6.186235895528109,0.0801593482264294,8.833169403900445,0.9462872155581218
0.78,0.21999999999999997,6.193193958575846,0.08024006790106267,8.84346673188045,0.9461619104673208
0.79,0.20999999999999996,6.200242187329654,0.08032217703608187,8.853898381692275,0.9460348219953844
0.8,0.19999999999999996,6.207380808356779,0.08040577862456588,8.864463879128467,0.9459059501423126
0.81,0.18999999999999995,6.21460784561402,0.08049084387015207,8.875162746169613,0.9457752949081053
0.82,0.18000000000000005,6.221935427050134,0.0805775385900649,8.885994501078875,0.9456428562927627
0.83,0.17000000000000004,6.22933194115591,0.08066555807142987,8.896958658496425,0.9455086342962846
0.84,0.16000000000000003,6.236825749390877,0.08075530714458871,8.908054729533738,0.9453726289186711
0.85,0.15000000000000002,6.244399773583361,0.08084644008060206,8.91928222186773,0.9452348401599223
0.86,0.14,6.252049400352599,0.08093890632249406,8.930640639834666,0.945095268020038
0.87,0.13,6.259788237606497,0.08103309718651601,8.942129484523846,0.9449539124990183
0.88,0.12,6.267600316527284,0.08112870216763075,8.953748253871018,0.9448107735968632
0.89,0.10999999999999999,6.27547362779774,0.08122552773143768,8.965496442751475,0.9446658513135726
0.9,0.09999999999999998,6.283441283494015,0.0813240611884445,8.977373543072819,0.9445191456491467
0.91,0.08999999999999997,6.291485872039862,0.08142410391048965,8.98937904386736,0.9443706566035854
0.92,0.07999999999999996,6.299627060961845,0.08152623982065214,9.001512431384128,0.9442203841768886
0.93,0.06999999999999995,6.307828274629362,0.0816296287706673,9.013773189180418,0.9440683283690565
0.94,0.06000000000000005,6.316100933597629,0.08173442636175075,9.02616079821293,0.9439144891800889
0.95,0.050000000000000044,6.324462150319982,0.08184094852249617,9.038674736928387,0.9437588666099859
0.96,0.040000000000000036,6.33295476579814,0.08194979968957491,9.051314481353659,0.9436014606587475
0.97,0.030000000000000027,6.341550381005601,0.08206068982270462,9.064079505185338,0.9434422713263737
0.98,0.020000000000000018,6.350249455622355,0.08217376675550182,9.07696927987876,0.9432812986128645
0.99,0.010000000000000009,6.359106318202955,0.08228985524583392,9.089983274736428,0.9431185425182198
1.0,0.0,6.368100825087624,0.08240869552715911,9.103120956995832,0.9429540030424398
