variant_name,model_family,true_distance_m,count,mae,mean_relative_error,mean_signed_error,within_10m_rate
depth_plus_no_size_geometry,ensemble,35.0,47,48.46976986038688,1.3848505674396254,48.46976986038688,0.0
depth_plus_no_size_geometry,ensemble,4.0,18,72.95278273885987,18.238195684714967,72.95278273885987,0.0
depth_plus_no_size_geometry,ensemble,40.0,37,43.254693053958086,1.081367326348952,43.21020044772881,0.05405405405405406
depth_plus_no_size_geometry,ensemble,45.0,39,44.3580262188194,0.9857339159737644,44.3580262188194,0.02564102564102564
depth_plus_no_size_geometry,ensemble,5.0,6,45.30322046819828,9.060644093639658,45.30322046819828,0.0
depth_plus_no_size_geometry,ensemble,50.0,42,34.233295665372445,0.684665913307449,34.233295665372445,0.047619047619047616
depth_plus_no_size_geometry,ensemble,55.0,20,37.25723691363474,0.6774043075206315,37.25723691363474,0.0
depth_plus_no_size_geometry,ensemble,60.0,13,19.07199545668905,0.31786659094481745,19.07199545668905,0.07692307692307693
depth_plus_no_size_geometry,ensemble,65.0,19,24.51176870317749,0.3771041338950384,24.448505483537136,0.05263157894736842
depth_plus_no_size_geometry,ensemble,70.0,12,18.2499351236948,0.26071335890992575,10.668877815451951,0.16666666666666666
depth_plus_no_size_geometry,ensemble,75.0,24,15.938215855110245,0.21250954473480324,15.705385362800554,0.16666666666666666
depth_plus_no_size_geometry,ensemble,9.0,26,37.668202893832046,4.185355877092449,37.668202893832046,0.0
depth_plus_no_size_geometry,rf,10.0,19,50.55059288293014,5.055059288293013,50.55059288293014,0.0
depth_plus_no_size_geometry,rf,15.0,44,57.06773244011879,3.80451549600792,57.06773244011879,0.0
depth_plus_no_size_geometry,rf,20.0,46,48.54854121871545,2.4274270609357727,48.54854121871545,0.0
depth_plus_no_size_geometry,rf,25.0,42,50.251272717197004,2.01005090868788,50.251272717197004,0.0
depth_plus_no_size_geometry,rf,30.0,35,49.07037882487882,1.6356792941626275,49.07037882487882,0.02857142857142857
depth_plus_no_size_geometry,rf,35.0,47,49.123111515159394,1.4035174718616967,49.123111515159394,0.0
depth_plus_no_size_geometry,rf,4.0,18,73.23875656962258,18.309689142405645,73.23875656962258,0.0
depth_plus_no_size_geometry,rf,40.0,37,42.792607176136585,1.0698151794034148,42.747902471431885,0.05405405405405406
depth_plus_no_size_geometry,rf,45.0,39,45.315737126121746,1.0070163805804835,45.315737126121746,0.02564102564102564
depth_plus_no_size_geometry,rf,5.0,6,48.500773572188045,9.700154714437609,48.500773572188045,0.0
depth_plus_no_size_geometry,rf,50.0,42,35.389542136655244,0.7077908427331048,35.389542136655244,0.023809523809523808
depth_plus_no_size_geometry,rf,55.0,20,38.11153010878011,0.6929369110687293,38.11153010878011,0.0
depth_plus_no_size_geometry,rf,60.0,13,18.79795940170942,0.3132993233618237,18.79795940170942,0.23076923076923078
depth_plus_no_size_geometry,rf,65.0,19,25.727319308371943,0.39580491243649146,25.493869712159185,0.21052631578947367
depth_plus_no_size_geometry,rf,70.0,12,15.901228989102771,0.22716041413003954,10.172776997194893,0.3333333333333333
depth_plus_no_size_geometry,rf,75.0,24,13.397459351990605,0.17863279135987473,12.726699429246034,0.25
depth_plus_no_size_geometry,rf,9.0,26,39.777916816370755,4.419768535152306,39.777916816370755,0.0
depth_plus_no_size_geometry,xgb,10.0,19,46.17134676481548,4.617134676481548,46.17134676481548,0.0
depth_plus_no_size_geometry,xgb,15.0,44,54.259529157118365,3.617301943807891,54.259529157118365,0.022727272727272728
depth_plus_no_size_geometry,xgb,20.0,46,46.370075391686484,2.318503769584324,46.370075391686484,0.0
depth_plus_no_size_geometry,xgb,25.0,42,49.52261243547712,1.9809044974190853,49.52261243547712,0.047619047619047616
depth_plus_no_size_geometry,xgb,30.0,35,44.39422269548689,1.4798074231828964,44.39422269548689,0.08571428571428572
depth_plus_no_size_geometry,xgb,35.0,47,47.956429988779924,1.3701837139651405,47.956429988779924,0.0
depth_plus_no_size_geometry,xgb,4.0,18,72.72808901468913,18.182022253672283,72.72808901468913,0.0
depth_plus_no_size_geometry,xgb,40.0,37,43.61776052938925,1.090444013234731,43.573434571962096,0.05405405405405406
depth_plus_no_size_geometry,xgb,45.0,39,43.60553907736754,0.9690119794970565,43.60553907736754,0.02564102564102564
depth_plus_no_size_geometry,xgb,5.0,6,42.79085731506348,8.558171463012695,42.79085731506348,0.0
depth_plus_no_size_geometry,xgb,50.0,42,33.324816295078826,0.6664963259015765,33.324816295078826,0.07142857142857142
depth_plus_no_size_geometry,xgb,55.0,20,36.586006546020506,0.6652001190185547,36.586006546020506,0.0
depth_plus_no_size_geometry,xgb,60.0,13,19.28730949988732,0.32145515833145527,19.28730949988732,0.07692307692307693
depth_plus_no_size_geometry,xgb,65.0,19,23.62714787533409,0.3634945826974475,23.62714787533409,0.10526315789473684
depth_plus_no_size_geometry,xgb,70.0,12,20.095347086588543,0.28707638695126486,11.058671315511068,0.08333333333333333
depth_plus_no_size_geometry,xgb,75.0,24,18.104040145874023,0.24138720194498697,18.04578145345052,0.16666666666666666
depth_plus_no_size_geometry,xgb,9.0,26,36.01057052612305,4.001174502902561,36.01057052612305,0.0
depth_plus_normalized_geometry,ensemble,10.0,19,10.008268047274763,1.0008268047274764,10.008268047274763,0.5263157894736842
depth_plus_normalized_geometry,ensemble,15.0,44,11.848102774484977,0.7898735182989985,11.848102774484977,0.6136363636363636
depth_plus_normalized_geometry,ensemble,20.0,46,17.775714366865774,0.8887857183432888,17.775714366865774,0.391304347826087
depth_plus_normalized_geometry,ensemble,25.0,42,19.289797027187827,0.7715918810875131,19.289797027187827,0.19047619047619047
depth_plus_normalized_geometry,ensemble,30.0,35,25.174787572854076,0.8391595857618026,25.174787572854076,0.0
depth_plus_normalized_geometry,ensemble,35.0,47,26.796059369576152,0.7656016962736043,26.796059369576152,0.1702127659574468
