display_name,model_name,split_name,true_distance_m,count,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
improved linear,stacked_rf_depth_geometry_metadata_linear,test,90.0,190,10.364606654287785,9.122170886153441,0.11516229615875315,0.10135745429059378,13.009826955269608,0.0,6.552087714145572,5.9724530816046695,21.822733866888917,25.18186118029284,34.76441482259908,0.32105263157894737,0.5368421052631579,0.8578947368421053,0.6842105263157895,0.3157894736842105
improved linear,stacked_rf_depth_geometry_metadata_linear,test,100.0,188,10.005462174038213,8.146314324754968,0.10005462174038215,0.08146314324754968,12.74098934340887,0.0,-3.182118678394425,-2.4332376425762092,21.486154974430818,23.963218321194045,37.72995384145185,0.3351063829787234,0.6063829787234043,0.8776595744680851,0.4148936170212766,0.5851063829787234
improved linear,stacked_rf_depth_geometry_metadata_linear,test,115.0,187,8.387989802048697,7.491202721321386,0.0729390417569452,0.06514089322888161,10.521244060211574,0.0,-3.3728199694289858,-2.4528526822344787,17.03830955143879,20.012034239056685,29.154788879475092,0.3422459893048128,0.679144385026738,0.946524064171123,0.42245989304812837,0.5775401069518716
improved linear,stacked_rf_depth_geometry_metadata_linear,test,125.0,185,12.656357625740384,11.482518146718874,0.10125086100592308,0.09186014517375099,14.993906038521946,0.0,-11.563407570637862,-11.373821098023498,24.285328609683607,27.890292647849233,34.217654002477346,0.2,0.43243243243243246,0.8054054054054054,0.12432432432432433,0.8756756756756757
improved linear,stacked_rf_depth_geometry_metadata_linear,test,150.0,189,27.809391376293235,26.665920204433846,0.1853959425086216,0.1777728013628923,28.713146788792457,0.0,-27.809391376293235,-26.665920204433846,37.90951893996164,40.73730371886481,53.14397097028001,0.0,0.0,0.12169312169312169,0.0,1.0
RF,raw_depth_geometry_metadata_rf,cv_oof,20.0,1087,1.2318184114771051,0.23500000000000298,0.06159092057385526,0.01175000000000015,2.6613921028936844,0.0,1.2318184114771051,0.23500000000000298,4.118460317460317,7.394140211640218,20.04892857142856,0.9190432382704692,0.9954001839926403,0.9990800367985281,0.8224471021159153,0.0
RF,raw_depth_geometry_metadata_rf,cv_oof,30.0,1065,2.3422330746902844,1.3656349206349248,0.07807443582300948,0.04552116402116416,3.4265555513556833,0.0,0.24797779495002845,-0.25888888888889383,6.182743867243871,7.473367724867728,16.129867724867722,0.8469483568075117,0.9877934272300469,1.0,0.4112676056338028,0.5877934272300469
RF,raw_depth_geometry_metadata_rf,cv_oof,40.0,1022,4.193918232381859,2.7971428571428696,0.10484795580954648,0.06992857142857174,6.115822312482257,0.0,2.241528208699337,1.1501984126984084,9.634621693121694,13.300298701298713,29.57523037420094,0.700587084148728,0.9099804305283757,0.9843444227005871,0.6487279843444227,0.3512720156555773
RF,raw_depth_geometry_metadata_rf,cv_oof,50.0,1064,7.367977857339918,5.391130952380962,0.14735955714679835,0.10782261904761925,10.002296376468777,0.0,5.044012011873011,3.944636243386231,15.896069865319866,20.959079064454066,42.51892135642137,0.46898496240601506,0.7528195488721805,0.9426691729323309,0.7152255639097744,0.28477443609022557
RF,raw_depth_geometry_metadata_rf,cv_oof,60.0,1118,6.479420813446094,4.68862500803289,0.10799034689076824,0.0781437501338815,9.131582774063782,0.0,2.9246564453437363,1.668439153439163,13.395805194805172,17.89445683020683,53.32383477633475,0.5277280858676208,0.7996422182468694,0.9651162790697675,0.5849731663685152,0.4150268336314848
RF,raw_depth_geometry_metadata_rf,cv_oof,70.0,1065,6.688782163457269,5.832632275132255,0.0955540309065324,0.08332331821617507,8.436175377390345,0.0,-1.5534458883344158,-2.801111111111112,13.255355940355939,15.705443482443476,44.861446608946565,0.4262910798122066,0.7755868544600939,0.9868544600938968,0.38028169014084506,0.6197183098591549
RF,raw_depth_geometry_metadata_rf,cv_oof,80.0,1095,9.130314679322728,8.237433862433889,0.11412893349153409,0.10296792328042362,11.191473482452661,0.0,1.2070746814557487,-0.20107142857145277,17.034780219780213,20.176164021164013,50.070234395234365,0.27214611872146116,0.6301369863013698,0.9488584474885845,0.4949771689497717,0.5050228310502283
RF,raw_depth_geometry_metadata_rf,cv_oof,90.0,1047,9.322713288712468,6.863286620786624,0.1035857032079163,0.07625874023096249,12.591769985344758,0.0,5.5373227800208085,4.3411201298701485,20.582724386724408,25.22973408535909,55.63115079365082,0.3839541547277937,0.6380133715377269,0.89207258834766,0.6609360076408787,0.3390639923591213
RF,raw_depth_geometry_metadata_rf,cv_oof,100.0,1066,10.621275154824541,9.636617544492559,0.10621275154824542,0.0963661754449256,13.026124821592177,0.0,-1.2961321285823522,-3.2878677596769847,19.842506613756612,24.67368576344686,45.91486212861213,0.24577861163227016,0.5178236397748592,0.9015009380863039,0.4155722326454034,0.5844277673545967
RF,raw_depth_geometry_metadata_rf,cv_oof,115.0,1139,9.044307728466585,7.019479039479023,0.078646154160579,0.06103894816938281,11.772875087341305,0.0,2.024743551717258,1.6078168590668298,20.83004100529098,24.233465998948088,33.12599206349205,0.40561896400351183,0.6338893766461808,0.8849868305531168,0.5812115891132572,0.41878841088674273
RF,raw_depth_geometry_metadata_rf,cv_oof,125.0,1018,10.923421086648235,10.180514960257668,0.08738736869318586,0.08144411968206133,12.60795026425929,0.0,-5.496933194786142,-7.5656394653821195,19.694351190476173,22.04545907449036,34.39071308321313,0.18762278978389,0.48526522593320237,0.9047151277013753,0.29273084479371314,0.7072691552062869
RF,raw_depth_geometry_metadata_rf,cv_oof,150.0,1018,13.569774980030777,11.686898148148174,0.09046516653353852,0.07791265432098783,15.76827253739157,0.0,-13.569774980030777,-11.686898148148174,25.617411572345826,28.931795715722235,40.57769781144782,0.11787819253438114,0.4204322200392927,0.7779960707269156,0.0,1.0
RF,raw_depth_geometry_metadata_rf,test,20.0,177,1.1423726506623828,0.1333333333333364,0.05711863253311914,0.006666666666666821,2.526573697941388,0.0,1.1423726506623828,0.1333333333333364,3.7062380952380947,6.630198412698412,13.318186680469282,0.9265536723163842,0.9830508474576272,1.0,0.8022598870056498,0.0
RF,raw_depth_geometry_metadata_rf,test,30.0,193,2.3295487573318434,1.2613888888888987,0.07765162524439477,0.04204629629629662,3.4526240554440215,0.0,-0.38066467441008506,-0.27777777777777857,5.889518518518517,7.139038961038963,14.666984126984126,0.844559585492228,0.9896373056994818,1.0,0.35751295336787564,0.6424870466321243
RF,raw_depth_geometry_metadata_rf,test,40.0,186,4.425415505401999,2.9572156084656065,0.11063538763504996,0.07393039021164016,6.356009004052812,0.0,2.710630113784731,1.6510678210678087,9.407645502645506,13.968158068783083,23.669828042328042,0.6774193548387096,0.9139784946236559,0.9838709677419355,0.7258064516129032,0.27419354838709675
RF,raw_depth_geometry_metadata_rf,test,50.0,186,6.639234144146719,4.981503727753736,0.13278468288293438,0.09963007455507472,9.45704082958254,0.0,4.411208333913971,3.2678637566137496,14.88987103174604,18.21859126984126,44.41612193362195,0.5,0.7903225806451613,0.956989247311828,0.7258064516129032,0.27419354838709675
RF,raw_depth_geometry_metadata_rf,test,60.0,203,6.2325741698389985,4.606176829706257,0.10387623616398331,0.07676961382843762,8.466724045513777,0.0,2.998737189953925,2.290562770562758,12.621879838485123,16.814019989814067,34.720631471355176,0.5369458128078818,0.7980295566502463,0.9655172413793104,0.6206896551724138,0.3793103448275862
RF,raw_depth_geometry_metadata_rf,test,70.0,189,6.804569052765113,6.438366078366101,0.09720812932521591,0.09197665826237288,8.528358123634998,0.0,-2.228878881570539,-3.6855472013366892,11.894850471166285,13.484972455648915,34.29000360750362,0.42328042328042326,0.7883597883597884,0.9682539682539683,0.31746031746031744,0.6825396825396826
RF,raw_depth_geometry_metadata_rf,test,80.0,187,8.996163058817032,8.347248677248729,0.1124520382352129,0.10434060846560911,10.990320595440089,0.0,0.8657224532403811,-0.6147222222221984,17.045066988566955,19.307999796499786,50.208075211825246,0.26737967914438504,0.6524064171122995,0.9572192513368984,0.46524064171123,0.5347593582887701
RF,raw_depth_geometry_metadata_rf,test,90.0,190,8.656632153163473,5.716386934824449,0.09618480170181637,0.06351541038693832,12.57621009050369,0.0,4.903241697641615,3.8228706709956626,17.962475663225643,21.971644985851505,54.24496718559223,0.45263157894736844,0.6894736842105263,0.9263157894736842,0.6684210526315789,0.33157894736842103
RF,raw_depth_geometry_metadata_rf,test,100.0,188,11.080488971443323,10.05332671957671,0.11080488971443324,0.10053326719576709,13.576525517502597,0.0,-2.521517255347566,-5.106034971972477,19.877791797527088,26.214526834763667,43.33480519480523,0.2393617021276596,0.5,0.9042553191489362,0.35106382978723405,0.648936170212766
RF,raw_depth_geometry_metadata_rf,test,115.0,187,10.596411785373393,7.886452380952406,0.0921427111771599,0.06857784679089049,13.5504331361544,0.0,3.512474430889156,2.754547258297265,24.188376169058337,26.838391091999796,31.244087301587314,0.34759358288770054,0.5775401069518716,0.8074866310160428,0.5775401069518716,0.42245989304812837
RF,raw_depth_geometry_metadata_rf,test,125.0,185,10.079893714390673,10.269575012800829,0.0806391497151254,0.08215660010240664,11.697339476613413,0.0,-4.218583774691152,-6.418034511784526,17.6761552433074,21.03594383394384,28.893021531845093,0.23243243243243245,0.4810810810810811,0.9351351351351351,0.33513513513513515,0.6648648648648648
RF,raw_depth_geometry_metadata_rf,test,150.0,189,13.379950169527463,11.121779100529125,0.08919966779684972,0.0741451940035275,15.468134636200984,0.0,-13.379950169527463,-11.121779100529125,24.77551372981449,26.815384157752558,36.824005602240874,0.13227513227513227,0.4021164021164021,0.783068783068783,0.0,1.0
RF+jitter,rf_winner_baseline,cv_oof,20.0,1087,1.1723635406472281,0.17857142857142705,0.058618177032361406,0.008928571428571352,2.6509417909216944,0.0,1.1723635406472281,0.17857142857142705,3.990792429792428,7.480773809523804,21.472234247234255,0.9190432382704692,0.9944802207911684,0.9990800367985281,0.7525298988040479,0.0
RF+jitter,rf_winner_baseline,cv_oof,30.0,1065,2.2389197398876326,1.3541269841269923,0.0746306579962544,0.04513756613756641,3.225915840868724,0.0,0.050465552539872054,-0.26525252525252796,6.023941798941808,7.251735449735445,11.027784992784994,0.8591549295774648,0.9981220657276996,1.0,0.4,0.5990610328638498
RF+jitter,rf_winner_baseline,cv_oof,40.0,1022,3.395396946408807,2.0408537758537726,0.08488492366022017,0.051021344396344315,5.586035613987476,0.0,1.1391173480471908,0.1795436507936472,7.836433679283666,10.94362499999999,43.26640575111165,0.7788649706457925,0.9373776908023483,0.9843444227005871,0.5587084148727984,0.44129158512720157
RF+jitter,rf_winner_baseline,cv_oof,50.0,1064,6.649675652961648,4.440383609446123,0.13299351305923296,0.08880767218892245,9.462960193872911,0.0,5.1510706080724304,3.505122655122655,15.372403732433161,20.439412391317703,49.48351130351131,0.5375939849624061,0.7885338345864662,0.9454887218045113,0.7302631578947368,0.26973684210526316
RF+jitter,rf_winner_baseline,cv_oof,60.0,1118,5.930372399838221,4.016617247867281,0.09883953999730369,0.06694362079778801,8.659067671595183,0.0,3.3987228886138263,2.1341240687865444,12.89517280867281,16.64141911134675,50.66264462661519,0.5652951699463328,0.8220035778175313,0.9660107334525939,0.6663685152057245,0.3336314847942755
RF+jitter,rf_winner_baseline,cv_oof,70.0,1065,6.283408666982141,5.320580162436727,0.08976298095688773,0.07600828803481038,8.04919183212101,0.0,-1.5451475763354683,-2.5101552151552085,12.584795899215033,15.455748917748954,45.778376299626274,0.4676056338028169,0.812206572769953,0.9849765258215962,0.3699530516431925,0.6300469483568075
RF+jitter,rf_winner_baseline,cv_oof,80.0,1095,8.1721290898079,7.552877006034919,0.10215161362259875,0.09441096257543649,9.838501370271459,0.0,0.16509971856622088,-0.47879629629629505,14.882753001593937,17.183651801901803,53.21032273486318,0.3041095890410959,0.6703196347031963,0.9789954337899544,0.4894977168949772,0.5105022831050229
RF+jitter,rf_winner_baseline,cv_oof,90.0,1047,7.676023527702296,5.222246272246281,0.0852891503078033,0.05802495858051423,11.12532389325867,0.0,3.0556333847398474,1.576866731766117,17.91051450564688,23.41157428324364,57.715554029304,0.4918815663801337,0.7574021012416428,0.9169054441260746,0.5883476599808978,0.41165234001910217
RF+jitter,rf_winner_baseline,cv_oof,100.0,1066,9.384590080791783,8.094328825696572,0.09384590080791781,0.08094328825696571,11.53194038267801,0.0,-2.41539718441295,-4.98745400432901,17.688947903947906,21.724968866119955,45.426685340802976,0.2692307692307692,0.6181988742964353,0.9352720450281425,0.33864915572232646,0.6613508442776735
RF+jitter,rf_winner_baseline,cv_oof,115.0,1139,7.473092963586354,5.256071428571403,0.06498341707466394,0.04570496894409915,10.012620816317511,0.0,4.038339369170622,3.5505877950274396,17.932652283952606,21.760970730232067,33.394564749275105,0.48375768217734855,0.7445127304653204,0.935908691834943,0.7181738366988587,0.28182616330114135
RF+jitter,rf_winner_baseline,cv_oof,125.0,1018,9.42397232763478,8.227426201249713,0.07539177862107825,0.06581940960999771,11.307737709137589,0.0,-3.610696574511343,-5.4334297865876735,18.647970181506917,21.836359479830286,33.982463832463864,0.2583497053045187,0.6237721021611002,0.9223968565815324,0.3182711198428291,0.6817288801571709
RF+jitter,rf_winner_baseline,cv_oof,150.0,1018,12.10674759650607,10.369930661385823,0.0807116506433738,0.06913287107590549,14.68283906273312,0.0,-12.10674759650607,-10.369930661385823,24.501463614284226,28.167413705507446,39.82827603224668,0.2406679764243615,0.48722986247544203,0.8074656188605108,0.0,1.0
RF+jitter,rf_winner_baseline,test,20.0,177,1.10763636483922,0.10000000000000142,0.055381818241961006,0.005000000000000071,2.4808138681154253,0.0,1.10763636483922,0.10000000000000142,3.3451111111111165,6.919428571428568,11.82952380952381,0.9209039548022598,0.9887005649717514,1.0,0.7966101694915254,0.0
RF+jitter,rf_winner_baseline,test,30.0,193,2.244362789526637,1.194047619047609,0.07481209298422124,0.03980158730158697,3.288435583666105,0.0,-0.5873450429698448,-0.28539682539682687,6.107444444444447,7.243809523809529,10.815925925925917,0.8601036269430051,0.9948186528497409,1.0,0.3316062176165803,0.6683937823834197
RF+jitter,rf_winner_baseline,test,40.0,186,3.401422768845918,1.7835683760683736,0.08503556922114795,0.04458920940170934,5.823717402544031,0.0,1.3155440746222662,0.3108333333333313,8.168035714285722,10.576326465325899,32.217244136460565,0.7849462365591398,0.9408602150537635,0.9731182795698925,0.5698924731182796,0.43010752688172044
RF+jitter,rf_winner_baseline,test,50.0,186,6.207802162717703,4.051554557229654,0.12415604325435409,0.08103109114459309,9.050974397744616,0.0,4.323246529738659,2.846937281128451,13.54633304913478,18.947043991524236,42.935194291083846,0.5698924731182796,0.8064516129032258,0.956989247311828,0.7150537634408602,0.2849462365591398
RF+jitter,rf_winner_baseline,test,60.0,203,5.561342765280291,4.155602642490678,0.09268904608800486,0.06926004404151129,7.886875074170724,0.0,3.3203305866917954,2.711122483181313,12.314382590182225,16.98595501230795,33.0353812287468,0.5812807881773399,0.8275862068965517,0.9753694581280788,0.6995073891625616,0.30049261083743845
RF+jitter,rf_winner_baseline,test,70.0,189,6.414176507108177,5.741519142478879,0.09163109295868825,0.08202170203541255,8.018955130642961,0.0,-2.1069630896223996,-3.8879365079364874,11.627339171295688,13.890134809634809,31.120799789878745,0.42857142857142855,0.8412698412698413,0.9788359788359788,0.30158730158730157,0.6984126984126984
RF+jitter,rf_winner_baseline,test,80.0,187,8.393683518361765,8.046032833723856,0.10492104397952208,0.1005754104215482,10.200092820485386,0.0,0.20678892779852337,-0.8192195767195756,15.1103068783069,16.826167564461688,52.70814183501679,0.29411764705882354,0.679144385026738,0.9786096256684492,0.48663101604278075,0.5133689839572193
RF+jitter,rf_winner_baseline,test,90.0,190,7.307073446339303,4.15897757335258,0.08118970495932558,0.046210861926139775,11.749362943816381,0.0,2.4623995457171626,1.292704337329333,14.594430738432356,21.77113471146648,56.198724701224705,0.5631578947368421,0.7842105263157895,0.9368421052631579,0.5631578947368421,0.4368421052631579
RF+jitter,rf_winner_baseline,test,100.0,188,10.270088377138617,8.413173029835434,0.10270088377138614,0.08413173029835434,12.555272400322586,0.0,-3.432135437091375,-5.856452957729985,19.7724210736304,22.8216328295395,46.14702380952377,0.22872340425531915,0.574468085106383,0.898936170212766,0.28191489361702127,0.7180851063829787
RF+jitter,rf_winner_baseline,test,115.0,187,8.748446104032206,6.3505693581780776,0.07607344438288875,0.05522234224502676,11.6569560480589,0.0,4.594826778928827,4.090202701781649,20.722638643980552,25.630559075867055,30.853709259752833,0.42245989304812837,0.6737967914438503,0.8983957219251337,0.7219251336898396,0.27807486631016043
RF+jitter,rf_winner_baseline,test,125.0,185,8.799487965709163,7.6557010582010605,0.07039590372567331,0.06124560846560848,10.596974295393528,0.0,-2.497139694756504,-4.1052892323433525,18.336385795437643,21.00104785954784,26.27095007528699,0.3081081081081081,0.6432432432432432,0.9297297297297298,0.3621621621621622,0.6378378378378379
RF+jitter,rf_winner_baseline,test,150.0,189,11.9755525137646,10.345948926579212,0.07983701675843066,0.06897299284386141,14.387210885462565,0.0,-11.9755525137646,-10.345948926579212,22.873289697145005,26.94812323232323,33.61677579365082,0.25925925925925924,0.47619047619047616,0.8201058201058201,0.0,1.0
XGBoost+jitter,xgb_winner_baseline,cv_oof,20.0,1087,1.4189771162663014,0.7032566070556641,0.07094885581331507,0.035162830352783205,2.4889242248548205,0.0,1.0866501061545673,0.4722251892089844,3.6353431701660153,6.379035568237305,18.983081817626953,0.9291628334866605,0.9954001839926403,1.0,0.7148114075436982,0.28518859245630174
XGBoost+jitter,xgb_winner_baseline,cv_oof,30.0,1065,2.2201964830568697,1.7030925750732422,0.074006549435229,0.05676975250244141,2.9095965747109918,0.0,-0.09713463581783671,-0.5670242309570312,4.868341064453125,6.284075546264648,11.42795181274414,0.9014084507042254,0.9981220657276996,1.0,0.4084507042253521,0.5915492957746479
XGBoost+jitter,xgb_winner_baseline,cv_oof,40.0,1022,3.4889687484024554,2.378711700439453,0.08722421871006139,0.05946779251098633,5.1966794896624515,0.0,0.9609926283476171,0.09514999389648438,7.436027908325194,10.731541633605952,36.44383239746094,0.7827788649706457,0.9452054794520548,0.9882583170254403,0.5185909980430529,0.48140900195694714
XGBoost+jitter,xgb_winner_baseline,cv_oof,50.0,1064,6.2458953857421875,4.10450553894043,0.12491790771484375,0.0820901107788086,8.990172820717662,0.0,4.523868044516198,3.0047054290771484,15.03393478393555,19.62254829406737,40.359893798828125,0.5883458646616542,0.8101503759398496,0.9548872180451128,0.7030075187969925,0.29699248120300753
XGBoost+jitter,xgb_winner_baseline,cv_oof,60.0,1118,5.7611103399068595,3.7458133697509766,0.09601850566511433,0.062430222829182945,8.375670893058487,0.0,3.090345246207522,1.8629589080810547,13.21778907775879,16.751099014282175,47.91473388671875,0.5894454382826476,0.8398926654740608,0.9695885509838998,0.6341681574239714,0.36583184257602863
XGBoost+jitter,xgb_winner_baseline,cv_oof,70.0,1065,6.0134110428357905,5.450233459472656,0.0859058720405113,0.07786047799246652,7.5439011484195015,0.0,-2.1324262162329446,-3.2254791259765625,11.401478576660157,13.82211456298828,40.09636688232422,0.4629107981220657,0.8356807511737089,0.9906103286384976,0.3211267605633803,0.6788732394366197
XGBoost+jitter,xgb_winner_baseline,cv_oof,80.0,1095,7.825361953805026,7.217803955078125,0.09781702442256282,0.09022254943847656,9.531221472677915,0.0,0.15944549003148187,-0.3369293212890625,14.555862426757814,16.59738731384277,52.37077331542969,0.33881278538812787,0.6730593607305936,0.9844748858447488,0.4876712328767123,0.5123287671232877
XGBoost+jitter,xgb_winner_baseline,cv_oof,90.0,1047,7.254884911130015,4.868377685546875,0.08060983234588905,0.054093085394965275,10.574898130387115,0.0,3.0199732447991283,1.6583633422851562,16.586413574218746,22.97508010864257,56.07090759277344,0.5119388729703916,0.7889207258834766,0.9340974212034384,0.5797516714422158,0.42024832855778416
XGBoost+jitter,xgb_winner_baseline,cv_oof,100.0,1066,7.97868571898727,7.143989562988281,0.0797868571898727,0.07143989562988282,9.750088799153183,0.0,-2.7985696130577216,-4.659793853759766,14.94732666015625,17.90460968017578,39.18254089355469,0.33677298311444653,0.6941838649155723,0.9643527204502814,0.3076923076923077,0.6923076923076923
XGBoost+jitter,xgb_winner_baseline,cv_oof,115.0,1139,7.419226046085776,5.467781066894531,0.06451500909639804,0.04754592232082201,9.88427052865109,0.0,4.3567365088726575,3.4429550170898438,16.8913818359375,20.95764617919922,36.80604553222656,0.466198419666374,0.7418788410886743,0.9402985074626866,0.6979806848112379,0.30201931518876207
XGBoost+jitter,xgb_winner_baseline,cv_oof,125.0,1018,9.268860410379286,8.555679321289062,0.07415088328303429,0.06844543457031249,10.966665695561005,0.0,-2.70553289836891,-4.942882537841797,17.108612060546875,20.633892440795897,28.990577697753906,0.2632612966601179,0.5943025540275049,0.9430255402750491,0.3369351669941061,0.6630648330058939
XGBoost+jitter,xgb_winner_baseline,cv_oof,150.0,1018,10.883374804363738,9.590187072753906,0.07255583202909158,0.06393458048502604,13.48220686590977,0.0,-10.657175277679983,-9.590187072753906,22.052259826660173,25.59001579284668,40.63324737548828,0.28781925343811393,0.5157170923379175,0.8526522593320236,0.06679764243614932,0.9332023575638507
XGBoost+jitter,xgb_winner_baseline,test,20.0,177,1.447041947962874,0.5935325622558594,0.07235209739814372,0.02967662811279297,2.577689567777627,0.0,1.1381319013692566,0.2979297637939453,4.341376113891601,6.989113616943358,12.071624755859375,0.9152542372881356,0.9887005649717514,1.0,0.6779661016949152,0.3220338983050847
XGBoost+jitter,xgb_winner_baseline,test,30.0,193,2.2545423062971834,1.8372459411621094,0.07515141020990612,0.061241531372070314,2.9083512060327688,0.0,-0.6384843519932247,-1.003814697265625,4.761295318603516,5.789022064208982,9.058406829833984,0.917098445595855,1.0,1.0,0.34196891191709844,0.6580310880829016
XGBoost+jitter,xgb_winner_baseline,test,40.0,186,3.481607631970477,1.9757461547851562,0.08704019079926195,0.049393653869628906,5.572860168550642,0.0,0.8611126458773048,0.0833282470703125,7.959955215454102,13.196747779846191,24.63628387451172,0.7849462365591398,0.9408602150537635,0.978494623655914,0.521505376344086,0.478494623655914
XGBoost+jitter,xgb_winner_baseline,test,50.0,186,5.64832385893791,3.541614532470703,0.1129664771787582,0.07083229064941407,8.268721230339445,0.0,3.861350049254715,2.2607345581054688,12.894739151000977,18.775651931762695,43.02229309082031,0.6021505376344086,0.8333333333333334,0.956989247311828,0.7096774193548387,0.2903225806451613
XGBoost+jitter,xgb_winner_baseline,test,60.0,203,5.38737700138186,3.6566238403320312,0.08978961668969766,0.06094373067220052,7.756133007222309,0.0,3.0946520537578412,2.31573486328125,12.674443054199221,16.433399963378907,36.943939208984375,0.6354679802955665,0.8522167487684729,0.9802955665024631,0.6945812807881774,0.3054187192118227
XGBoost+jitter,xgb_winner_baseline,test,70.0,189,6.0486727517748635,5.849769592285156,0.0864096107396409,0.0835681370326451,7.252498328457813,0.0,-2.4099039955744668,-3.6625518798828125,10.959569549560547,12.158290100097656,23.186737060546875,0.43386243386243384,0.8571428571428571,0.9947089947089947,0.291005291005291,0.708994708994709
XGBoost+jitter,xgb_winner_baseline,test,80.0,187,7.776445256197516,7.3775482177734375,0.09720556570246895,0.09221935272216797,9.767966436478286,0.0,-0.17700079035631475,-0.7171478271484375,13.769078063964844,16.118332672119138,52.50257873535156,0.35294117647058826,0.7058823529411765,0.983957219251337,0.45454545454545453,0.5454545454545454
XGBoost+jitter,xgb_winner_baseline,test,90.0,190,6.986981281481291,4.687156677246094,0.07763312534979211,0.05207951863606771,11.11515294459734,0.0,2.6406490125154196,1.2123489379882812,14.17236328125,21.85301704406734,55.27239990234375,0.5526315789473685,0.8210526315789474,0.9368421052631579,0.5473684210526316,0.45263157894736844
XGBoost+jitter,xgb_winner_baseline,test,100.0,188,8.864846331007938,8.010784149169922,0.08864846331007936,0.08010784149169922,10.916575265944301,0.0,-2.9234817180227726,-4.683685302734375,17.038215637207035,20.635659027099614,45.771148681640625,0.3191489361702128,0.648936170212766,0.9414893617021277,0.2872340425531915,0.7127659574468085
XGBoost+jitter,xgb_winner_baseline,test,115.0,187,8.051774376853903,6.416084289550781,0.07001542936394697,0.05579203730044158,10.499641895816563,0.0,5.129692200033422,4.40045166015625,17.290411376953127,22.48955383300781,32.721038818359375,0.39037433155080214,0.7112299465240641,0.9251336898395722,0.7165775401069518,0.28342245989304815
XGBoost+jitter,xgb_winner_baseline,test,125.0,185,8.88355704642631,8.144554138183594,0.07106845637141046,0.06515643310546874,10.417197010827659,0.0,-1.7743017248205237,-3.7070465087890625,16.759527587890624,18.939065551757796,25.274795532226562,0.2810810810810811,0.6108108108108108,0.9675675675675676,0.3837837837837838,0.6162162162162163
XGBoost+jitter,xgb_winner_baseline,test,150.0,189,11.320506908275464,9.601318359375,0.07547004605516976,0.0640087890625,13.836939308793118,0.0,-11.092501362795552,-9.601318359375,23.428834533691408,26.135752868652343,33.9814453125,0.2698412698412698,0.5185185185185185,0.8201058201058201,0.047619047619047616,0.9523809523809523
ensemble,tuned_weight_blend,cv_oof,20.0,1087,1.3521329204950765,0.6076699447631846,0.06760664602475383,0.03038349723815923,2.4863203132712073,0.0,1.102935658708174,0.42504884719848945,3.5547058560648948,6.363161684262995,19.45602077925234,0.9254829806807727,0.9954001839926403,1.0,0.7267709291628335,0.2732290708371665
ensemble,tuned_weight_blend,cv_oof,30.0,1065,2.185023580205277,1.636568827819822,0.07283411934017589,0.05455229426066074,2.9080912128991163,0.0,-0.06909060002987037,-0.5427187208104982,5.088564504767526,6.344365691483915,11.044800967237691,0.8948356807511737,0.9981220657276996,1.0,0.39154929577464787,0.6084507042253521
ensemble,tuned_weight_blend,cv_oof,40.0,1022,3.388085808467324,2.1141602852311756,0.08470214521168311,0.05285400713077939,5.179790650546801,0.0,0.9948363250905383,0.10438625722007444,7.386069754549054,10.418113302727349,37.740121334654575,0.786692759295499,0.9452054794520548,0.9882583170254403,0.5136986301369864,0.4863013698630137
ensemble,tuned_weight_blend,cv_oof,50.0,1064,6.240052918783201,4.109716187293568,0.12480105837566402,0.08219432374587135,9.001362226141463,0.0,4.643036531591885,3.0654929666867794,15.139923774787707,19.76750261649678,40.98364800093863,0.5789473684210527,0.8092105263157895,0.9511278195488722,0.7077067669172933,0.29229323308270677
ensemble,tuned_weight_blend,cv_oof,60.0,1118,5.710426589980588,3.7713680517852666,0.09517377649967645,0.06285613419642111,8.334677583012303,0.0,3.1489369982647233,1.9485309543334814,12.803461997274626,16.865672069703855,47.447983076133895,0.6010733452593918,0.8372093023255814,0.9695885509838998,0.6386404293381037,0.3613595706618962
ensemble,tuned_weight_blend,cv_oof,70.0,1065,5.95735802841741,5.319787179818633,0.0851051146916773,0.07599695971169475,7.517301813217381,0.0,-2.02084327465242,-3.1493963978884807,11.387380492124581,13.872472768846796,41.17594867161162,0.476056338028169,0.8469483568075117,0.9915492957746479,0.3305164319248826,0.6694835680751173
ensemble,tuned_weight_blend,cv_oof,80.0,1095,7.782685117574969,7.219513101324566,0.09728356396968708,0.09024391376655708,9.463833583437959,0.0,0.160519793453087,-0.3303421407329665,14.530900202869786,16.234226817559716,52.53028770512205,0.3333333333333333,0.6831050228310502,0.9872146118721461,0.4876712328767123,0.5123287671232877
ensemble,tuned_weight_blend,cv_oof,90.0,1047,7.208087450499644,4.757528000941932,0.08008986056110713,0.05286142223268813,10.553671248782544,0.0,3.0267486713878706,1.6657716308270807,16.847143635013722,22.8455590806345,56.383390415714246,0.5138490926456543,0.7879656160458453,0.9350525310410697,0.5797516714422158,0.42024832855778416
