rf_weight,xgb_weight,oof_mae,oof_mean_relative_error,oof_rmse,oof_r2
0.25,0.75,6.277654534065605,0.0832391418539119,8.872083552369835,0.9458129143672774
0.26,0.74,6.278299059270702,0.0832251828423684,8.87446486450191,0.9457838222874602
0.27,0.73,6.279072004080012,0.08321318447329766,8.876990507825022,0.9457529584067979
0.28,0.72,6.2799893767696915,0.08320340310555659,8.879660359182738,0.9457203227252904
0.29,0.71,6.281088463169746,0.08319602863946382,8.882474288538988,0.9456859152429378
0.3,0.7,6.282357741119103,0.08319089938658278,8.8854321590095,0.9456497359597401
0.31,0.69,6.283712884678008,0.08318693101099403,8.888533826894815,0.9456117848756974
0.32,0.6799999999999999,6.285150690191108,0.08318435421337221,8.89177914171487,0.9455720619908096
0.33,0.6699999999999999,6.286668727623723,0.08318313338344857,8.895167946245142,0.9455305673050767
0.34,0.6599999999999999,6.288293856064338,0.0831835650214908,8.898700076554302,0.9454873008184986
0.35,0.65,6.2900862710124406,0.08318639084578805,8.90237536204339,0.9454422625310756
0.36,0.64,6.2920445983130655,0.08319178957464547,8.906193625486475,0.9453954524428074
0.37,0.63,6.2941827288958105,0.08319982468830685,8.910154683072781,0.945346870553694
0.38,0.62,6.296509573998668,0.08321048002971768,8.914258344450245,0.9452965168637357
0.39,0.61,6.298950961783729,0.08322273431715871,8.918504412770504,0.9452443913729323
0.4,0.6,6.301516043123171,0.0832368602753094,8.92289268473527,0.9451904940812837
0.41,0.5900000000000001,6.304180220925587,0.08325268146313303,8.927422950644075,0.9451348249887901
0.42,0.5800000000000001,6.306961179867,0.08327029441921137,8.932094994443357,0.9450773840954513
0.43,0.5700000000000001,6.309875265509053,0.08328989723414074,8.93690859377686,0.9450181714012675
0.44,0.56,6.312870556354714,0.0833106644823266,8.941863520037332,0.9449571869062385
0.45,0.55,6.315913037522695,0.08333217821664432,8.94695953841948,0.9448944306103646
0.46,0.54,6.319112627488441,0.08335614899562893,8.952196407974151,0.9448299025136455
0.47,0.53,6.322422728768757,0.08338184903902843,8.957573881663741,0.9447636026160813
0.48,0.52,6.325850267528777,0.08340906683920489,8.963091706418755,0.944695530917672
0.49,0.51,6.329382958326033,0.08343808277968873,8.968749623195533,0.9446256874184177
0.5,0.5,6.333008901473276,0.08346852953742656,8.974547367035093,0.9445540721183182
0.51,0.49,6.336752007957079,0.0835006276833367,8.980484667123045,0.9444806850173737
0.52,0.48,6.340606871302039,0.08353431636178359,8.986561246850592,0.944405526115584
0.53,0.47,6.344561639024207,0.0835694736909324,8.992776823876522,0.9443285954129492
0.54,0.45999999999999996,6.348617277456765,0.08360631041184405,8.999131110190232,0.9442498929094695
0.55,0.44999999999999996,6.352747072657747,0.0836441900172211,9.005623812175688,0.9441694186051446
0.56,0.43999999999999995,6.35695137496111,0.08368314490123506,9.012254630676333,0.9440871724999745
0.57,0.43000000000000005,6.361266933386546,0.08372350855607774,9.019023261060886,0.9440031545939594
0.58,0.42000000000000004,6.365696672618776,0.08376557520583168,9.025929393290024,0.9439173648870993
0.59,0.41000000000000003,6.370230481245497,0.08380928566162195,9.032972711983879,0.943829803379394
0.6,0.4,6.374870650744218,0.08385432540266329,9.040152896490364,0.9437404700708436
0.61,0.39,6.379573830121216,0.0839002035563034,9.047469620954246,0.9436493649614481
0.62,0.38,6.384339519908425,0.08394705888071993,9.054922554386975,0.9435564880512076
0.63,0.37,6.389202461778111,0.08399560860494361,9.062511360737211,0.943461839340122
0.64,0.36,6.394192782929187,0.0840460399746135,9.07023569896203,0.9433654188281912
0.65,0.35,6.399320551758531,0.08409826176290014,9.078095223098762,0.9432672265154154
0.66,0.33999999999999997,6.40454605087965,0.0841520276941063,9.086089582337443,0.9431672624017945
0.67,0.32999999999999996,6.409837191627699,0.08420669278770083,9.094218421093842,0.9430655264873286
0.68,0.31999999999999995,6.415201183935586,0.08426257932766325,9.10248137908303,0.9429620187720175
0.69,0.31000000000000005,6.420621067498539,0.08431942845696502,9.110878091393449,0.9428567392558612
0.7,0.30000000000000004,6.4261515485288445,0.08437774080927272,9.119408188561476,0.9427496879388599
0.71,0.29000000000000004,6.431790631706588,0.08443778857803003,9.128071296646414,0.9426408648210136
0.72,0.28,6.437546416016191,0.08449972059575167,9.136867037305915,0.9425302699023221
0.73,0.27,6.443378986154282,0.08456288585425642,9.14579502787175,0.9424179031827856
