variant_name,model_name,split_name,true_distance_m,mean_true_distance_m,mean_predicted_distance_m,count,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,r2,mean_signed_error,median_signed_error,p90_absolute_error,p95_absolute_error,max_absolute_error,within_5m_rate,within_10m_rate,within_20m_rate,overprediction_rate,underprediction_rate
baseline_full_geometry,rf,real_external,30.0,30.0,62.777281924626784,35,32.77728192462679,33.582619047619055,1.0925760641542261,1.1194206349206353,35.70571125907107,0.0,32.77728192462679,33.582619047619055,51.46155525951625,53.98190475577588,63.97851938118244,0.0,0.0,0.2857142857142857,1.0,0.0
baseline_full_geometry,rf,real_external,35.0,35.0,67.84502110612152,47,32.845021106121514,23.506970899470886,0.938429174460615,0.6716277399848825,39.11241416849805,0.0,32.845021106121514,23.506970899470886,59.361919934332946,69.710894160442,73.54957501136953,0.02127659574468085,0.0425531914893617,0.425531914893617,1.0,0.0
baseline_full_geometry,rf,real_external,4.0,4.0,20.19827160493827,18,16.19827160493827,16.1225,4.049567901234568,4.030625,16.198888722664137,0.0,16.19827160493827,16.1225,16.398531746031747,16.41061507936508,16.417698412698417,0.0,0.0,1.0,1.0,0.0
baseline_full_geometry,rf,real_external,40.0,40.0,75.43057664447647,37,35.43057664447648,40.08992709085628,0.8857644161119121,1.002248177271407,39.716924500648446,0.0,35.43057664447648,40.08992709085628,59.27595413959363,61.832277023231754,66.57641538833629,0.0,0.08108108108108109,0.2972972972972973,1.0,0.0
baseline_full_geometry,rf,real_external,45.0,45.0,90.0732907331414,39,45.07329073314139,52.19118867243864,1.0016286829586976,1.1598041927208587,48.80668138500897,0.0,45.07329073314139,52.19118867243864,67.2782829254863,68.18968326765827,75.9591173551657,0.0,0.05128205128205128,0.07692307692307693,1.0,0.0
baseline_full_geometry,rf,real_external,5.0,5.0,20.987169312169318,6,15.987169312169316,15.959722222222226,3.197433862433863,3.191944444444445,15.988014697603129,0.0,15.987169312169316,15.959722222222226,16.15638888888889,16.237361111111113,16.318333333333335,0.0,0.0,1.0,1.0,0.0
baseline_full_geometry,rf,real_external,50.0,50.0,89.3058916741538,42,39.30589167415379,35.302333520943755,0.786117833483076,0.706046670418875,42.62901603027226,0.0,39.30589167415379,35.302333520943755,62.703852089577055,63.75398168478573,70.76005774610609,0.0,0.0,0.09523809523809523,1.0,0.0
baseline_full_geometry,rf,real_external,55.0,55.0,79.12832638118573,20,24.12832638118573,25.907131712402183,0.438696843294286,0.47103875840731246,24.690075785820234,0.0,24.12832638118573,25.907131712402183,29.14322505903378,29.492736720096214,35.0863608776844,0.0,0.0,0.25,1.0,0.0
baseline_full_geometry,rf,real_external,60.0,60.0,77.27519311135873,13,17.275193111358746,16.600914324234793,0.28791988518931244,0.27668190540391324,17.956394180179235,0.0,17.275193111358746,16.600914324234793,20.519226027185645,24.49255413669287,30.41982850184465,0.0,0.0,0.7692307692307693,1.0,0.0
baseline_full_geometry,rf,real_external,65.0,65.0,91.39162611552331,19,26.39162611552332,29.47430555555553,0.40602501716189726,0.45345085470085433,27.840549308212214,0.0,26.39162611552332,29.47430555555553,35.91381439511526,36.932499457228275,37.285544594294606,0.0,0.0,0.3157894736842105,1.0,0.0
