image_path,label_path,stratum_key,true_distance_m,weather,time_of_day,num_jitter_boxes,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_expand_4x__bbox_midpoint__object_depth__jitter_median,bbox_expand_4x__bbox_midpoint__object_depth__jitter_std,bbox_expand_4x__bbox_mean__object_depth__jitter_median,bbox_expand_4x__bbox_mean__object_depth__jitter_std,bbox_expand_4x__inner50_median__object_depth__jitter_median,bbox_expand_4x__inner50_median__object_depth__jitter_std,bbox_expand_2x__bbox_midpoint__object_depth__jitter_median,bbox_expand_2x__bbox_midpoint__object_depth__jitter_std,bbox_expand_2x__bbox_mean__object_depth__jitter_median,bbox_expand_2x__bbox_mean__object_depth__jitter_std,bbox_expand_2x__inner50_median__object_depth__jitter_median,bbox_expand_2x__inner50_median__object_depth__jitter_std,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_median,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_std,bbox_expand_1_5x__bbox_mean__object_depth__jitter_median,bbox_expand_1_5x__bbox_mean__object_depth__jitter_std,bbox_expand_1_5x__inner50_median__object_depth__jitter_median,bbox_expand_1_5x__inner50_median__object_depth__jitter_std,bbox_only__bbox_midpoint__object_depth__jitter_median,bbox_only__bbox_midpoint__object_depth__jitter_std,bbox_only__bbox_mean__object_depth__jitter_median,bbox_only__bbox_mean__object_depth__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,bbox_only__inner50_median__object_depth__jitter_std,sample_id,drone_type,distance_m,source_group_id,weather=clear_sky,weather=light_rain,time_of_day=10AM,time_of_day=8PM
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0313_JPG.rf.6ea396be15def2eae042df92b682bfd0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0313_JPG.rf.6ea396be15def2eae042df92b682bfd0.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,48.0,2.13808994,23.0,1.06904497,0.025,0.00111359,0.0212963,0.00098986,0.00053241,4.849e-05,2.08695652,0.00408354,0.3984375,0.00111359,0.27453704,0.00098986,2.84929895,0.01867344,1.21657991,0.05814737,2.79374719,0.06050358,3.55024147,0.05709883,1.34319496,0.07922671,3.42031908,0.15662271,3.87065578,0.06933326,1.44830477,0.09247888,3.63567901,0.1722822,3.63220882,0.0473781,1.76340282,0.04033441,3.015903,0.21991462,Vestfold::IMG_0313_JPG.rf.6ea396be15def2eae042df92b682bfd0.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0313_JPG.rf.6ea396be15def2eae042df92b682bfd0.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0314_JPG.rf.be264a2f6c1e1d52b5a42f35ab8e02b8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0314_JPG.rf.be264a2f6c1e1d52b5a42f35ab8e02b8.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,47.0,2.13808994,21.0,1.06904497,0.02447917,0.00111359,0.01944444,0.00098986,0.00047598,4.592e-05,2.23809524,0.01227119,0.39921875,0.00111359,0.27546296,0.00098986,2.78096557,0.05180912,1.44046879,0.06079965,2.76394463,0.11835795,3.61386132,0.05266378,1.64310133,0.08893458,3.48814535,0.14111145,3.51759887,0.10163389,1.7686646,0.08091333,3.33713984,0.25058724,3.40158153,0.08119557,1.91328001,0.04360389,2.95095587,0.1673169,Vestfold::IMG_0314_JPG.rf.be264a2f6c1e1d52b5a42f35ab8e02b8.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0314_JPG.rf.be264a2f6c1e1d52b5a42f35ab8e02b8.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0315_JPG.rf.af53b559b06dd5756e8630661b650e92.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0315_JPG.rf.af53b559b06dd5756e8630661b650e92.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,59.0,2.13808994,23.0,1.06904497,0.03072917,0.00111359,0.0212963,0.00098986,0.00065442,5.416e-05,2.56521739,0.02654298,0.39921875,0.00139199,0.27546296,0.00098986,2.61571431,0.01140599,1.42349899,0.02595718,2.4449923,0.23507598,2.90996981,0.02860497,0.96708059,0.04580647,2.69514227,0.25635159,3.26502109,0.06090135,1.23768055,0.04787033,2.94022059,0.22902995,2.94218636,0.04310195,1.97895706,0.03361912,2.49750638,0.05642169,Vestfold::IMG_0315_JPG.rf.af53b559b06dd5756e8630661b650e92.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0315_JPG.rf.af53b559b06dd5756e8630661b650e92.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0316_JPG.rf.a253fe761279c35b9842c93f745ca62f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0316_JPG.rf.a253fe761279c35b9842c93f745ca62f.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,61.0,2.13808994,23.0,1.06904497,0.03177083,0.00111359,0.0212963,0.00098986,0.0006766,5.519e-05,2.65217391,0.03062652,0.40026042,0.00139199,0.27453704,0.00098986,2.30530405,0.02154104,1.36871719,0.01756025,1.8168937,0.13533372,2.99729586,0.03472727,0.99213701,0.04253621,2.66710854,0.10396498,3.03099704,0.05650676,1.05875075,0.04140557,2.59932613,0.13472105,3.10574555,0.02862323,1.40803134,0.03182654,2.50221729,0.07480282,Vestfold::IMG_0316_JPG.rf.a253fe761279c35b9842c93f745ca62f.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0316_JPG.rf.a253fe761279c35b9842c93f745ca62f.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0317_JPG.rf.5e6fde7f280b73592aa4fe78aa54394c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0317_JPG.rf.5e6fde7f280b73592aa4fe78aa54394c.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,57.0,2.13808994,23.0,1.06904497,0.0296875,0.00111359,0.0212963,0.00098986,0.00063223,5.313e-05,2.47826087,0.02245944,0.39921875,0.00139199,0.27453704,0.00098986,2.27612782,0.02877754,1.83384788,0.03053689,2.09797192,0.04352905,3.09207177,0.12922102,1.31513655,0.03723716,2.50589848,0.16785384,2.70779157,0.13771849,1.75736725,0.03058252,2.09762454,0.10239495,3.12638187,0.13332688,1.87532353,0.02317888,2.2064116,0.04571799,Vestfold::IMG_0317_JPG.rf.5e6fde7f280b73592aa4fe78aa54394c.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0317_JPG.rf.5e6fde7f280b73592aa4fe78aa54394c.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0318_JPG.rf.8d6e887766d40dd6c9a4168ab1730dd5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0318_JPG.rf.8d6e887766d40dd6c9a4168ab1730dd5.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,50.0,2.13808994,19.0,1.06904497,0.02604167,0.00111359,0.01759259,0.00098986,0.00045814,4.54e-05,2.63157895,0.03607621,0.39895833,0.00111359,0.27361111,0.00098986,2.51768231,0.04217843,1.40783644,0.03282548,2.01204252,0.09762294,3.09320688,0.11284218,1.4814384,0.04717657,2.44512606,0.08431561,3.01264882,0.1317558,1.68457544,0.04666822,2.37254572,0.06853082,2.84482193,0.05342646,1.79747427,0.02489977,2.15966773,0.05738069,Vestfold::IMG_0318_JPG.rf.8d6e887766d40dd6c9a4168ab1730dd5.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0318_JPG.rf.8d6e887766d40dd6c9a4168ab1730dd5.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0319_JPG.rf.ae449cb5dd86ec80419b26fa2e541cb5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0319_JPG.rf.ae449cb5dd86ec80419b26fa2e541cb5.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,57.0,2.13808994,20.0,1.06904497,0.0296875,0.00111359,0.01851852,0.00098986,0.00054977,5.004e-05,2.85,0.04605696,0.39713542,0.00139199,0.27407407,0.00098986,2.58086443,0.03649885,1.9487716,0.0167047,2.32670307,0.08382142,3.18936515,0.11575218,1.21066272,0.05099965,2.57824087,0.1503442,3.29435253,0.17506327,1.22092903,0.04976277,2.49194908,0.112213,2.90755391,0.05161515,1.56657684,0.02038198,1.9789784,0.06055879,Vestfold::IMG_0319_JPG.rf.ae449cb5dd86ec80419b26fa2e541cb5.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0319_JPG.rf.ae449cb5dd86ec80419b26fa2e541cb5.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0320_JPG.rf.317f2ed5d308625040e1db67bcc82c06.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0320_JPG.rf.317f2ed5d308625040e1db67bcc82c06.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,61.0,2.13808994,23.0,1.06904497,0.03177083,0.00111359,0.0212963,0.00098986,0.0006766,5.519e-05,2.65217391,0.03062652,0.39869792,0.00139199,0.27453704,0.00098986,3.01110363,0.01981956,1.4925971,0.02832193,2.61117721,0.39337395,3.48707294,0.04284115,1.08693326,0.04994221,2.96891379,0.32653008,3.6566956,0.05335583,1.26729167,0.05507415,3.01362181,0.3497004,3.10707974,0.02020847,2.05900884,0.02647282,2.48109126,0.04118371,Vestfold::IMG_0320_JPG.rf.317f2ed5d308625040e1db67bcc82c06.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0320_JPG.rf.317f2ed5d308625040e1db67bcc82c06.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0321_JPG.rf.f5d31a9253b921dbbc74b9ffc51099d0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0321_JPG.rf.f5d31a9253b921dbbc74b9ffc51099d0.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,58.0,2.13808994,25.0,1.06904497,0.03020833,0.00111359,0.02314815,0.00098986,0.00069927,5.571e-05,2.32,0.01380336,0.4,0.00139199,0.27453704,0.00098986,2.74262953,0.01810034,1.11272657,0.03362361,2.59795713,0.39315059,3.33964276,0.03733126,1.19398081,0.04667536,3.06008148,0.27950314,3.54434323,0.06129005,1.33275223,0.04852385,3.15481138,0.5663365,3.56437302,0.04658987,1.64436686,0.03152185,2.81776667,0.11088115,Vestfold::IMG_0321_JPG.rf.f5d31a9253b921dbbc74b9ffc51099d0.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0321_JPG.rf.f5d31a9253b921dbbc74b9ffc51099d0.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0322_JPG.rf.0ae30fecbd3fefe4863d15e24c10f0f0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0322_JPG.rf.0ae30fecbd3fefe4863d15e24c10f0f0.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,54.0,2.13808994,23.0,1.06904497,0.028125,0.00111359,0.0212963,0.00098986,0.00059896,5.158e-05,2.34782609,0.01633414,0.40260417,0.00111359,0.27453704,0.00098986,2.87175488,0.02278651,1.05446863,0.05129976,2.78389978,0.22191173,3.3158977,0.05128638,1.08987665,0.06667029,3.07104206,0.10384077,3.41738844,0.0686771,1.18903184,0.06548565,3.04229784,0.12062668,3.48647904,0.04507093,1.86101449,0.03076759,2.87583971,0.06876404,Vestfold::IMG_0322_JPG.rf.0ae30fecbd3fefe4863d15e24c10f0f0.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0322_JPG.rf.0ae30fecbd3fefe4863d15e24c10f0f0.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0323_JPG.rf.37da55bbed4ee8faa15a86cd370acf67.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0323_JPG.rf.37da55bbed4ee8faa15a86cd370acf67.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,50.0,2.13808994,25.0,1.06904497,0.02604167,0.00111359,0.02314815,0.00098986,0.00060282,5.158e-05,2.0,0.0,0.40052083,0.00111359,0.27453704,0.00098986,2.75470185,0.00800017,1.3195653,0.04047759,2.69104981,0.04778849,3.22453189,0.027915,1.52706718,0.04619456,3.02154446,0.17048333,3.18998027,0.03526395,1.64384842,0.05922479,2.91917467,0.17755964,3.62042046,0.03479957,2.00606394,0.05962203,3.25772142,0.11655121,Vestfold::IMG_0323_JPG.rf.37da55bbed4ee8faa15a86cd370acf67.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0323_JPG.rf.37da55bbed4ee8faa15a86cd370acf67.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0324_JPG.rf.05e147e5262b1d0e2bf04549d0822cde.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0324_JPG.rf.05e147e5262b1d0e2bf04549d0822cde.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,59.0,2.13808994,24.0,1.06904497,0.03072917,0.00111359,0.02222222,0.00098986,0.00068287,5.519e-05,2.45833333,0.02060948,0.40026042,0.00139199,0.27407407,0.00098986,2.92919087,0.01441143,1.44258535,0.03645546,2.81800604,0.10944105,3.4025259,0.01710495,1.356107,0.0510864,3.04646134,0.20046132,3.18071842,0.02562548,1.36864734,0.06924772,2.71360517,0.26568126,3.12900686,0.03561109,1.94951093,0.06545224,2.58892679,0.02808481,Vestfold::IMG_0324_JPG.rf.05e147e5262b1d0e2bf04549d0822cde.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0324_JPG.rf.05e147e5262b1d0e2bf04549d0822cde.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0325_JPG.rf.e7e37aa8495d00ff99d0d0f650e253f6.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0325_JPG.rf.e7e37aa8495d00ff99d0d0f650e253f6.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,61.0,2.13808994,26.0,1.06904497,0.03177083,0.00111359,0.02407407,0.00098986,0.00076485,5.828e-05,2.34615385,0.01434779,0.39921875,0.00139199,0.27407407,0.00098986,2.88201165,0.02561444,1.42374527,0.02501213,2.49904394,0.44901129,3.19616604,0.03635837,1.02852356,0.03980241,2.58180952,0.7709046,3.40038943,0.03904143,1.07078791,0.04186478,2.84728527,0.78400982,3.08849978,0.02886395,1.5476644,0.02930702,2.17670965,0.09211738,Vestfold::IMG_0325_JPG.rf.e7e37aa8495d00ff99d0d0f650e253f6.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0325_JPG.rf.e7e37aa8495d00ff99d0d0f650e253f6.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0326_JPG.rf.2491fd8bcee2b1f9f69c4643233a3ca0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0326_JPG.rf.2491fd8bcee2b1f9f69c4643233a3ca0.txt,20.0|unknown|unknown,20.0,unknown,unknown,7,61.0,2.13808994,24.0,1.06904497,0.03177083,0.00111359,0.02222222,0.00098986,0.00070602,5.622e-05,2.54166667,0.02435666,0.39817708,0.00139199,0.2712963,0.00098986,2.30938768,0.03880875,1.63759959,0.01207904,1.90851903,0.10155845,3.29332876,0.31658491,1.05778241,0.04293631,2.39841413,0.5079287,3.58484101,0.46505262,1.16870773,0.04584732,2.39597511,0.38723052,3.52026081,0.07109892,1.88370514,0.01981127,2.28567362,0.16041451,Vestfold::IMG_0326_JPG.rf.2491fd8bcee2b1f9f69c4643233a3ca0.jpg,Vestfold,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0326_JPG.rf.2491fd8bcee2b1f9f69c4643233a3ca0.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0327_JPG.rf.ddba1db1c7698107af9bcfdfbb8809de.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0327_JPG.rf.ddba1db1c7698107af9bcfdfbb8809de.txt,25.0|unknown|unknown,25.0,unknown,unknown,7,45.0,2.13808994,18.0,1.06904497,0.0234375,0.00111359,0.01666667,0.00098986,0.00039063,4.18e-05,2.5,0.03019917,0.38984375,0.00111359,0.25740741,0.00049493,2.72324395,0.07465879,1.25203407,0.04971949,2.47032166,0.07560519,2.71152186,0.66078539,1.11697721,0.04334348,2.0572238,0.20666161,2.3467586,0.29819418,1.41530728,0.01963272,1.66945505,0.03470842,2.96615529,0.0686802,2.33746862,0.00958914,2.57159996,0.01705483,Vestfold::IMG_0327_JPG.rf.ddba1db1c7698107af9bcfdfbb8809de.jpg,Vestfold,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0327_JPG.rf.ddba1db1c7698107af9bcfdfbb8809de.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0328_JPG.rf.234393ee88322f20e488d162130fbe14.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0328_JPG.rf.234393ee88322f20e488d162130fbe14.txt,25.0|unknown|unknown,25.0,unknown,unknown,7,42.0,2.13808994,17.0,1.06904497,0.021875,0.00111359,0.01574074,0.00098986,0.00034433,3.922e-05,2.47058824,0.03015625,0.39166667,0.00083519,0.25601852,0.00049493,2.8838048,0.03621721,1.38344359,0.05806226,2.58528376,0.0478567,3.03335094,0.07188522,1.21104646,0.06158725,2.39974523,0.0719048,2.6939733,0.07225264,2.2469728,0.01914784,2.33537769,0.00879201,3.04784918,0.04245367,2.10695982,0.02019459,2.25493622,0.03484203,Vestfold::IMG_0328_JPG.rf.234393ee88322f20e488d162130fbe14.jpg,Vestfold,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0328_JPG.rf.234393ee88322f20e488d162130fbe14.jpg,0.0,0.0,0.0,0.0
C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0329_JPG.rf.0093c7265e877d9a070500b77d2f69aa.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0329_JPG.rf.0093c7265e877d9a070500b77d2f69aa.txt,25.0|unknown|unknown,25.0,unknown,unknown,7,43.0,2.13808994,19.0,1.06904497,0.02239583,0.00111359,0.01759259,0.00098986,0.000394,4.18e-05,2.26315789,0.01503175,0.38828125,0.00083519,0.25509259,0.00098986,2.8013196,0.017196,1.11919057,0.0551668,2.52271414,0.205813,2.87766647,0.02867473,1.0572567,0.05308145,2.3378799,0.4190441,3.03094435,0.04987022,1.8122493,0.03349637,2.4305172,0.09265705,3.18564987,0.06236487,1.82063699,0.02676651,2.29928732,0.05844617,Vestfold::IMG_0329_JPG.rf.0093c7265e877d9a070500b77d2f69aa.jpg,Vestfold,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0329_JPG.rf.0093c7265e877d9a070500b77d2f69aa.jpg,0.0,0.0,0.0,0.0
