model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,mean_relative_error
bbox_only__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,87.80854326573127,42.19145673426873,0.31728728038907905
bbox_only__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,81.97359713740335,11.16652460214404,0.12934679709685587
bbox_only__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,77.01153489944559,37.0115348994456,1.2516948443736076
bbox_only__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,86.76943537578823,43.23056462421177,0.3238468564887755
bbox_only__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,75.9748781155591,12.301413424128988,0.1389101284459251
bbox_only__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,73.60481230989524,35.15174077024321,1.1823485284451718
bbox_only__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,82.11081709996334,47.88918290003665,0.3625546751676348
bbox_only__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,78.34922948577963,12.950070794215062,0.14877704467146474
bbox_only__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,73.83552475784778,33.83552475784778,1.0680460297808538
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,72.32426210215512,27.54551534814733,0.5267366567694993
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,82.66558207746012,26.731788526420967,0.5584721131745571
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,71.74243382645936,28.966448957294165,0.5613130082855889
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,83.24741035315587,25.31085491727414,0.5238957616584675
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,90.71449444172818,39.2855055582718,0.2905225804499871
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,79.05829688036883,16.321848193939957,0.19072381899720342
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,68.3124788462063,28.503982759366913,0.9753579204651128
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,86.69225021558559,43.30774978441443,0.3229996053396347
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,69.99238883863252,17.71576411708596,0.20325209376247894
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,65.56896784491495,25.95197567123616,0.9077665380330346
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,94.73673866787084,35.26326133212916,0.2580455555603394
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,88.12420492210516,14.927932270793953,0.1781955442319279
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,71.05598984749766,31.055989847497663,1.0429493028971912
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,83.68962281308397,46.310377186916035,0.34375168123662236
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,69.98002904574084,19.207748874969663,0.21443703148148796
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,65.98404425905942,26.367052085380642,0.9693505859582496
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,97.73936607037244,32.260633929627566,0.2372934796633517
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,88.13656471499684,13.43594751291025,0.16701060651291888
bbox_only__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,70.64091343335318,30.640913433353187,0.9813652549719762
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,76.94736842105264,53.05263157894736,0.40064683447749805
bbox_only__inner50_median__object_minus_ring,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.89473684210526,37.89473684210526,1.2606315789473685
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.5,32.8421052631579,0.6677222767062584
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,76.94736842105264,53.05263157894736,0.40064683447749805
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.89473684210526,37.89473684210526,1.2606315789473685
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,76.94736842105262,53.05263157894737,0.40064683447749805
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.42105263157895,11.368421052631582,0.12689223057644114
bbox_only__inner50_median__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,77.89473684210527,37.894736842105274,1.2606315789473683
full_image__bbox_mean__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,76.94105837883406,33.78420778097005,0.6735411014000839
full_image__bbox_mean__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.13934452484885,33.06562853976745,0.6753647651153347
full_image__bbox_mean__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.54678960516394,32.975632876907326,0.666829996287991
full_image__bbox_mean__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.53361329851897,33.874203443830176,0.6820758702274278
full_image__bbox_mean__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,77.30410605163668,52.69589394836331,0.3984756827505423
full_image__bbox_mean__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.92997235293132,13.040281555968228,0.1472146211422358
full_image__bbox_mean__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,78.17004197109245,38.17004197109243,1.2618299332543883
full_image__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.86214539059964,53.13785460940037,0.4019787075551906
full_image__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,76.05627917194181,14.378945464249213,0.16259117677791032
full_image__bbox_mean__object_depth,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.69622953728853,37.696229537288524,1.2452384774047587
full_image__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,77.74606671267374,52.253933287326255,0.39497265794589403
full_image__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.80366553392082,11.701617647687241,0.13183806550656127
full_image__bbox_mean__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.64385440489635,38.64385440489634,1.2784213891040177
full_image__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.95492036530499,53.045079634695036,0.40180845660247727
full_image__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.64243697214633,11.861347335333933,0.13299279342151527
full_image__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.82539325549342,37.82539325549341,1.2529126823924792
full_image__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,77.6532917379684,52.3467082620316,0.3951429088986072
full_image__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,76.21750773371633,14.219215776602521,0.16143644886295633
full_image__bbox_mean__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.51469068669144,38.51469068669145,1.270747184116297
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.0093373401653,33.773491511333965,0.674805550863487
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.08358602649169,33.17870855450463,0.6719258135892399
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.37790284799955,33.16827660808611,0.6669250965894765
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.71502051865743,33.783923457752486,0.6798062678632504
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,77.76520837248911,52.23479162751088,0.3947759688692028
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.61848630502982,13.555213912535905,0.1533145588397296
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,78.15759397247106,38.15759397247107,1.2565604089499671
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,77.393344041695,52.60665595830499,0.3980065855607063
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.80729155787566,14.689770133924146,0.1664855491492785
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.74056994507922,37.74056994507921,1.247540931416522
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,78.13707270328324,51.86292729671678,0.3915453521776993
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.42968105218397,12.420657691147664,0.14014356853018067
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.57461799986294,38.57461799986292,1.2655798864834114
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.72466154202571,53.27533845797428,0.40366960599350654
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.39915399916211,12.35726759246037,0.13880314436356916
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.7528467106538,37.75284671065379,1.2473759527277843
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,78.80575520295251,51.19424479704748,0.3858823317448991
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,75.8378186108975,14.753160232611439,0.16782597331589
full_image__bbox_mean__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.56234123428835,38.56234123428834,1.2657448651721492
full_image__bbox_mean__object_minus_ring,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.60426608831018,32.79200445936257,0.6639505057224752
full_image__bbox_mean__object_minus_ring,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,79.69521881390908,35.034460747789176,0.7644700698453649
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,79.27555858709796,34.6196825964993,0.7494820924181765
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,78.02392631512129,33.206782610652446,0.6789384831496635
full_image__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,77.03001015371618,52.96998984628382,0.40000314280680893
full_image__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.50448360751281,11.339969295485812,0.1266210955539589
full_image__bbox_mean__object_minus_ring,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,80.53778890442315,40.53778890442315,1.3728059285541556
full_image__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,77.00191144250454,52.99808855749546,0.3999944326961457
full_image__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,77.65604455032795,11.222126827241965,0.125399276882875
full_image__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.92425610617934,37.924256106179335,1.253165132609953
full_image__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,77.0581088649278,52.94189113507218,0.40001185291747227
full_image__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.35292266469766,11.457811763729657,0.1278429142250428
full_image__bbox_mean__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,83.15132170266699,43.15132170266698,1.4924467244983581
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.93391209021341,53.066087909786596,0.4010208380578048
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.45993061753026,11.39317078105437,0.1270833121236899
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,82.13304886088287,42.13304886088287,1.456477869269989
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,77.12610821721894,52.87389178278105,0.39898544755581306
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.54903659749534,11.286767809917253,0.1261588789842279
full_image__bbox_mean__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.94252894796344,38.94252894796345,1.2891339878383226
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.8639198317823,32.60753460246668,0.6646996089192801
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.94493943833251,33.8717666143373,0.7154123408987997
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,78.60065486225265,33.516675517372,0.7045976967039257
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,78.20820440786214,32.96262569943198,0.6755142531141543
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,77.50060847134455,52.49939152865543,0.3963694723295372
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,77.90516419383175,11.161739820882332,0.1249133955884385
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,79.34613468626564,39.34613468626564,1.3183819399132228
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,77.49163378698294,52.50836621301706,0.39632739222933416
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,78.05737163988643,11.025666632414014,0.12351153352228733
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.93253001217859,37.932530012178596,1.2586733992508417
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,77.50958315570617,52.49041684429383,0.39641155242974024
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.75295674777706,11.297813009350651,0.12631525765458967
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,80.75973936035267,40.7597393603527,1.3780904805756036
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,77.46724291051153,52.53275708948848,0.3967377258738067
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.81400945363367,11.26293578475898,0.12589577915584066
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,79.91001836019254,39.91001836019253,1.352275213240465
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,77.53397403217758,52.46602596782242,0.3960012187852677
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,77.99631893402982,11.060543857005685,0.12393101202103633
full_image__bbox_mean__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.78225101233875,38.78225101233876,1.2844886665859803
full_image__bbox_midpoint__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,76.73456754274277,33.89473538739984,0.6706021318217615
full_image__bbox_midpoint__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.31682994076932,33.02849823180252,0.6734101324815788
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.48823390856462,32.842251122205916,0.6604020959742117
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.56316357494747,34.08098249699645,0.6836101683291287
full_image__bbox_midpoint__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,77.59225235654704,52.40774764345297,0.39640951092926
full_image__bbox_midpoint__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.89758807042622,13.593720808782162,0.15412835218406318
full_image__bbox_midpoint__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.98825510994531,37.988255109945314,1.251666328859202
full_image__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,77.03139073082713,52.96860926917287,0.4008453330511305
full_image__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.80221497361242,15.329804603824318,0.17413078557284722
full_image__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.30235568519642,37.302355685196424,1.2296332880832714
full_image__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,78.15311398226694,51.846886017733055,0.3919736888073897
full_image__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.99296116724001,11.857637013740007,0.13412591879527913
full_image__bbox_midpoint__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.67415453469422,38.67415453469421,1.2736993696351322
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,77.17201413516331,52.827985864836684,0.40046653090615725
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.8100371656512,12.13011000932003,0.13649208549588074
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.42052316693616,37.42052316693615,1.235491443397709
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,78.01249057793076,51.98750942206926,0.39235249095236285
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,75.98513897520124,15.057331608244297,0.1717646188722456
full_image__bbox_midpoint__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.55598705295446,38.55598705295448,1.2678412143206945
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,76.8039084152049,33.880039070000485,0.6706754821881763
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.30974071679452,33.091362311314676,0.6657143160587097
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.2733581644312,33.07862763893539,0.6580174904169465
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.84029096756824,33.892773742379774,0.6783723078299396
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,78.3984630320105,51.601536967989496,0.3900137772885395
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.59539108749334,14.47971400948268,0.16517921211018582
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.82098826919835,37.820988269198345,1.2375161218349908
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,77.92590331421626,52.074096685783736,0.3941440989171286
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.54527015595033,16.162517091661474,0.1851779802576266
