seed,calibration_fraction,calibration_count,test_count,model,global_intercept,global_slope,global_scale,mae,median_absolute_error,mean_relative_error,median_relative_error,rmse,mean_signed_error,within_5m_rate,within_10m_rate,within_20m_rate
2,0.2,97,392,global_scale_only,-0.8214052160737505,0.585200024727954,0.5742665576897509,7.776349348526307,7.4769722532258065,0.3065138805217738,0.21015912012266713,9.500913482710105,0.2646679768027487,0.3852040816326531,0.6913265306122449,0.9693877551020408
2,0.2,97,392,per_drone_affine,-0.8214052160737505,0.585200024727954,0.5742665576897509,3.356481809246375,2.600901721477526,0.14116491147461713,0.08651167190325842,4.569644232490363,-0.04397800773273739,0.7780612244897959,0.9489795918367347,1.0
3,0.2,97,392,raw_uncalibrated,-2.0442142251466358,0.6103801630739402,0.5826348897606772,26.266433906053017,21.58653323458158,1.0014183093053903,0.7253225219227089,30.78171705312907,26.266433906053017,0.002551020408163265,0.08163265306122448,0.4770408163265306
3,0.2,97,392,global_affine,-2.0442142251466358,0.6103801630739402,0.5826348897606772,7.692727082176212,6.275423294899215,0.28688071577675267,0.21722241830245742,9.611191041851757,0.4907516351480894,0.4005102040816326,0.701530612244898,0.9668367346938775
3,0.2,97,392,global_scale_only,-2.0442142251466358,0.6103801630739402,0.5826348897606772,7.750145240701404,7.13708666400994,0.31146114569617606,0.21467357686813449,9.560753178652456,0.8450209328256317,0.38010204081632654,0.6964285714285714,0.9719387755102041
3,0.2,97,392,per_drone_affine,-2.0442142251466358,0.6103801630739402,0.5826348897606772,3.607182017934341,2.619808756147447,0.13501122697106813,0.09037544032433847,4.921940959024679,0.34392048979806994,0.7295918367346939,0.9311224489795918,1.0
4,0.2,97,392,raw_uncalibrated,-0.8882553066007313,0.5975797316710068,0.585439896055019,26.42645567946829,22.35616821383886,1.0052084290804473,0.7460936146160577,30.82802938834651,26.42645567946829,0.002551020408163265,0.07397959183673469,0.461734693877551
4,0.2,97,392,global_affine,-0.8882553066007313,0.5975797316710068,0.585439896055019,7.611258980846432,6.948307124480205,0.29922708646533785,0.20483500788077483,9.431241011360363,0.9626711202401314,0.3826530612244898,0.7270408163265306,0.9668367346938775
4,0.2,97,392,global_scale_only,-0.8882553066007313,0.5975797316710068,0.585439896055019,7.656216619347015,7.149029221243236,0.31097939354097764,0.20680504280783424,9.423329576118032,1.1095550079964993,0.37755102040816324,0.7295918367346939,0.9693877551020408
4,0.2,97,392,per_drone_affine,-0.8882553066007313,0.5975797316710068,0.585439896055019,3.4364799917675786,2.582170200976325,0.14233167710794029,0.09570422058372288,4.639209556504126,0.9295686966069028,0.75,0.9489795918367347,1.0
5,0.2,97,392,raw_uncalibrated,0.4855492900690732,0.5520741214952609,0.558392680917293,25.82925627468013,21.928558375541243,0.9900004038753561,0.7324005543086487,30.06326754302465,25.82925627468013,0.002551020408163265,0.07653061224489796,0.46683673469387754
5,0.2,97,392,global_affine,0.4855492900690732,0.5520741214952609,0.558392680917293,7.6995116555115715,7.477810166621832,0.3000489622201976,0.20637181779678554,9.304339155016006,-0.7722189628393996,0.38010204081632654,0.7040816326530612,0.9770408163265306
5,0.2,97,392,global_scale_only,0.4855492900690732,0.5520741214952609,0.558392680917293,7.686692624248517,7.198863128166368,0.29405193696646625,0.20677497706526693,9.29794430671194,-0.8756716109038989,0.38010204081632654,0.701530612244898,0.9770408163265306
5,0.2,97,392,per_drone_affine,0.4855492900690732,0.5520741214952609,0.558392680917293,3.4337726227234606,2.3531385916162524,0.13764479359420548,0.08448869912631946,4.746191136823477,-0.7495143894013991,0.7576530612244898,0.9362244897959183,1.0
6,0.2,97,392,raw_uncalibrated,-1.4923409648502381,0.5941789103862222,0.5743946418377125,26.090654979286057,21.582579037205697,0.9992011889618814,0.7335450335660073,30.582733742540007,26.090654979286057,0.002551020408163265,0.07653061224489796,0.47959183673469385
6,0.2,97,392,global_affine,-1.4923409648502381,0.5941789103862222,0.5743946418377125,7.858682501343753,6.489069368136856,0.2898785315345577,0.21683471556323392,9.67832896088427,-0.048626051043918185,0.3903061224489796,0.6836734693877551,0.9617346938775511
6,0.2,97,392,global_scale_only,-1.4923409648502381,0.5941789103862222,0.5743946418377125,7.89094361686595,7.407658832682373,0.30782675130513126,0.21678725480427458,9.656633797441382,0.2421468000876704,0.3826530612244898,0.6887755102040817,0.9642857142857143
6,0.2,97,392,per_drone_affine,-1.4923409648502381,0.5941789103862222,0.5743946418377125,3.470651689851898,2.5726315654011174,0.14216174508554807,0.08867190164574057,4.78408545231853,-0.264010335852617,0.7908163265306123,0.9387755102040817,1.0
7,0.2,97,392,raw_uncalibrated,-1.0895784372493238,0.5907967903537306,0.5762400545590391,26.17318309345067,21.272185664949383,1.0009226182606574,0.7313491183720342,30.61405564442082,26.17318309345067,0.002551020408163265,0.07397959183673469,0.4744897959183674
7,0.2,97,392,global_affine,-1.0895784372493238,0.5907967903537306,0.5762400545590391,7.746412732774137,6.790302187631924,0.2942946558079393,0.2147849156289391,9.5384185366606,0.1974857935275228,0.3826530612244898,0.6913265306122449,0.9642857142857143
7,0.2,97,392,global_scale_only,-1.0895784372493238,0.5907967903537306,0.5762400545590391,7.776339100669066,7.427416045863197,0.30760899943119124,0.210201641796425,9.528715110822912,0.40178120097759024,0.37755102040816324,0.6938775510204082,0.9668367346938775
7,0.2,97,392,per_drone_affine,-1.0895784372493238,0.5907967903537306,0.5762400545590391,3.394293737213923,2.4135587311670186,0.13720947573756567,0.08020244538984195,4.673965740042808,0.024994283473817252,0.7627551020408163,0.9438775510204082,1.0
8,0.2,97,392,raw_uncalibrated,-0.04215318952145244,0.5599530507602646,0.5594057028388302,25.811521681571534,21.86054826456637,0.9906614670901567,0.7257333744346444,30.1106811037037,25.811521681571534,0.002551020408163265,0.08163265306122448,0.4719387755102041
8,0.2,97,392,global_affine,-0.04215318952145244,0.5599530507602646,0.5594057028388302,7.760938951045898,7.131745669934525,0.29555543610836904,0.2087287190820445,9.427262674541153,-0.8333964778230206,0.37755102040816324,0.6989795918367347,0.9693877551020408
8,0.2,97,392,global_scale_only,-0.04215318952145244,0.5599530507602646,0.5594057028388302,7.761895864580867,7.156200992136204,0.2960683605442995,0.2082907335913443,9.427469006853192,-0.8243328668927276,0.37755102040816324,0.701530612244898,0.9693877551020408
8,0.2,97,392,per_drone_affine,-0.04215318952145244,0.5599530507602646,0.5594057028388302,3.4251760361184616,2.439933308571838,0.13836532555816836,0.08385143284068655,4.746762961563731,-0.8931673678214612,0.7678571428571429,0.9387755102040817,1.0
9,0.2,97,392,raw_uncalibrated,-0.4229471573303006,0.5848247956981256,0.5791303548591209,26.30238909163293,22.2335933217511,1.0024272446160545,0.7360776935298152,30.672659444078292,26.30238909163293,0.002551020408163265,0.07397959183673469,0.45918367346938777
9,0.2,97,392,global_affine,-0.4229471573303006,0.5848247956981256,0.5791303548591209,7.684667111284288,7.181560593631009,0.3018652894137865,0.20656953305856468,9.41447149705714,0.5764868776701714,0.3877551020408163,0.701530612244898,0.9693877551020408
9,0.2,97,392,global_scale_only,-0.4229471573303006,0.5848247956981256,0.5791303548591209,7.702218787902237,7.324069533124829,0.3073253461488898,0.2066283110848582,9.414698166154261,0.6523849358995921,0.3826530612244898,0.6989795918367347,0.9719387755102041
9,0.2,97,392,per_drone_affine,-0.4229471573303006,0.5848247956981256,0.5791303548591209,3.313241964552228,2.569014484694824,0.1416059889898576,0.08361390126064203,4.553106556300619,0.49097606149430717,0.7882653061224489,0.9438775510204082,1.0
10,0.2,97,392,raw_uncalibrated,0.7608333786961008,0.5577456179887642,0.5678049376643985,26.107099012822452,22.245108456988525,0.9967816887455223,0.7350073220145573,30.341196000446402,26.107099012822452,0.002551020408163265,0.07908163265306123,0.45663265306122447
10,0.2,97,392,global_affine,0.7608333786961008,0.5577456179887642,0.5678049376643985,7.67198164654717,7.731696180900781,0.3096290399103376,0.20532555963050272,9.250921355362985,0.0009980746788042381,0.3673469387755102,0.6964285714285714,0.9795918367346939
10,0.2,97,392,global_scale_only,0.7608333786961008,0.5577456179887642,0.5678049376643985,7.637467939758323,7.306862952805655,0.29957818173538936,0.202661533788102,9.2359796521899,-0.1487320747665445,0.3852040816326531,0.701530612244898,0.9770408163265306
10,0.2,97,392,per_drone_affine,0.7608333786961008,0.5577456179887642,0.5678049376643985,3.3618058989329556,2.54476075963864,0.14152097860112942,0.0835372528694571,4.584932804640149,0.045735660134201744,0.7780612244897959,0.9540816326530612,1.0
11,0.2,97,392,raw_uncalibrated,-0.5129587862052094,0.5815267233727218,0.5746630190454001,26.179925652608045,21.928558375541243,0.9993045830065399,0.743645978338117,30.550828038763704,26.179925652608045,0.002551020408163265,0.061224489795918366,0.4719387755102041
11,0.2,97,392,global_affine,-0.5129587862052094,0.5815267233727218,0.5746630190454001,7.678541494824159,7.10056909690062,0.29756779565245634,0.20683598411326024,9.378244487293863,0.21425765639527555,0.39540816326530615,0.6989795918367347,0.9719387755102041
11,0.2,97,392,global_scale_only,-0.5129587862052094,0.5815267233727218,0.5746630190454001,7.696161453284347,7.382639573038837,0.3039512774112428,0.20779894583584946,9.378140222591956,0.30974684512749934,0.3877551020408163,0.6938775510204082,0.9719387755102041
11,0.2,97,392,per_drone_affine,-0.5129587862052094,0.5815267233727218,0.5746630190454001,3.357281797516747,2.4450570720110756,0.13887019433738912,0.0840620357714927,4.589471826829118,0.16090135745493583,0.7678571428571429,0.9464285714285714,1.0
12,0.2,97,392,raw_uncalibrated,-0.02227091208457604,0.5639274560211703,0.5636356126967189,25.928291709502215,21.896926606837894,0.9926105668142842,0.7253225219227089,30.23469652735021,25.928291709502215,0.0,0.08418367346938775,0.46938775510204084
12,0.2,97,392,global_affine,-0.02227091208457604,0.5639274560211703,0.5636356126967189,7.723236649841666,7.304932035516757,0.2974738501403437,0.20554825623091355,9.36823407751136,-0.5073941743510796,0.3877551020408163,0.7142857142857143,0.9693877551020408
12,0.2,97,392,global_scale_only,-0.02227091208457604,0.5639274560211703,0.5636356126967189,7.7237941146262425,7.3140916476705335,0.29774531286810174,0.2056086463476646,9.368380842719713,-0.5028005477134163,0.3852040816326531,0.7142857142857143,0.9693877551020408
12,0.2,97,392,per_drone_affine,-0.02227091208457604,0.5639274560211703,0.5636356126967189,3.3177839232033834,2.523268800293902,0.13978575606964494,0.08427088502677008,4.56450730989325,-0.5647300139872976,0.7755102040816326,0.9489795918367347,1.0
13,0.2,97,392,raw_uncalibrated,-0.08881582827765397,0.5666902459692308,0.5655202829345776,25.97340650732636,22.181918758149727,0.9932982735494406,0.7372221727871737,30.286483896355033,25.97340650732636,0.002551020408163265,0.08163265306122448,0.461734693877551
13,0.2,97,392,global_affine,-0.08881582827765397,0.5666902459692308,0.5655202829345776,7.6617097464088415,7.264603611896823,0.2962145808440119,0.204779903650598,9.330244940781846,-0.3810276134765639,0.3877551020408163,0.7091836734693877,0.9693877551020408
13,0.2,97,392,global_scale_only,-0.08881582827765397,0.5666902459692308,0.5655202829345776,7.664205434661942,7.329979684229501,0.29730052298159726,0.20555568679901487,9.330782685628792,-0.3631305729684184,0.3877551020408163,0.7091836734693877,0.9693877551020408
13,0.2,97,392,per_drone_affine,-0.08881582827765397,0.5666902459692308,0.5655202829345776,3.417168755300093,2.423241630655528,0.13897283231873744,0.09219347188614868,4.687623065573967,-0.36133283950494716,0.7602040816326531,0.9362244897959183,1.0
14,0.2,97,392,raw_uncalibrated,-0.03453625151467723,0.5689199019149057,0.5684641484622469,26.05646287127006,21.896926606837894,0.9967011803149348,0.7350073220145573,30.379411931758163,26.05646287127006,0.0,0.07397959183673469,0.46938775510204084
14,0.2,97,392,global_affine,-0.03453625151467723,0.5689199019149057,0.5684641484622469,7.719586862211857,7.326164768559187,0.2996570920028838,0.20935127104198098,9.384316004377487,-0.14434220563310177,0.38010204081632654,0.7040816326530612,0.9693877551020408
14,0.2,97,392,global_scale_only,-0.03453625151467723,0.5689199019149057,0.5684641484622469,7.720597794052336,7.345650595186272,0.3000850846691509,0.2098162201780553,9.384561636756148,-0.13746987878890332,0.37755102040816324,0.7040816326530612,0.9693877551020408
14,0.2,97,392,per_drone_affine,-0.03453625151467723,0.5689199019149057,0.5684641484622469,3.3431685614821034,2.5684972936943016,0.14191680754678682,0.08417262171605963,4.569200251787044,-0.20316172900370993,0.7882653061224489,0.9566326530612245,1.0
15,0.2,97,392,raw_uncalibrated,0.12110452248701944,0.5679273105269348,0.5695338070614728,26.097910545448105,22.049118696260123,0.9954321873125459,0.7328114068205842,30.39889643548319,26.097910545448105,0.0,0.07397959183673469,0.4642857142857143
15,0.2,97,392,global_affine,0.12110452248701944,0.5679273105269348,0.5695338070614728,7.639774253654416,7.292241335509211,0.29987003507556165,0.2018749128891168,9.301303922995984,-0.025411787809584824,0.37244897959183676,0.701530612244898,0.9693877551020408
15,0.2,97,392,global_scale_only,0.12110452248701944,0.5679273105269348,0.5695338070614728,7.63518303054082,7.2575852187542464,0.29832646782180083,0.2018341470235719,9.30012662568926,-0.04893647750016067,0.37755102040816324,0.6938775510204082,0.9668367346938775
15,0.2,97,392,per_drone_affine,0.12110452248701944,0.5679273105269348,0.5695338070614728,3.3437319777711827,2.605691476727497,0.14222893888352287,0.08868169039573881,4.511373261982954,-0.018150432894566793,0.7831632653061225,0.9591836734693877,1.0
16,0.2,97,392,raw_uncalibrated,-0.6336436507120365,0.5785630542041993,0.5701928898521998,26.05166596862876,21.896926606837894,0.9984941011103368,0.7313491183720342,30.442598143428885,26.05166596862876,0.002551020408163265,0.07653061224489796,0.4719387755102041
