image_path,label_path,stratum_key,selection_rank_within_stratum,true_distance_m,weather,time_of_day,full_image__inner50_median__object_depth,full_image__inner50_median__object_depth_percentile_5_95,full_image__inner50_median__object_minus_ring,full_image__inner50_median__object_minus_ring_normalized,full_image__bbox_mean__object_depth,full_image__bbox_mean__object_depth_percentile_5_95,full_image__bbox_mean__object_minus_ring,full_image__bbox_mean__object_minus_ring_normalized,full_image__bbox_midpoint__object_depth,full_image__bbox_midpoint__object_depth_percentile_5_95,full_image__bbox_midpoint__object_minus_ring,full_image__bbox_midpoint__object_minus_ring_normalized,bbox_expand_16x__inner50_median__object_depth,bbox_expand_16x__inner50_median__object_depth_percentile_5_95,bbox_expand_16x__inner50_median__object_minus_ring,bbox_expand_16x__inner50_median__object_minus_ring_normalized,bbox_expand_16x__bbox_mean__object_depth,bbox_expand_16x__bbox_mean__object_depth_percentile_5_95,bbox_expand_16x__bbox_mean__object_minus_ring,bbox_expand_16x__bbox_mean__object_minus_ring_normalized,bbox_expand_16x__bbox_midpoint__object_depth,bbox_expand_16x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_16x__bbox_midpoint__object_minus_ring,bbox_expand_16x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_10x__inner50_median__object_depth,bbox_expand_10x__inner50_median__object_depth_percentile_5_95,bbox_expand_10x__inner50_median__object_minus_ring,bbox_expand_10x__inner50_median__object_minus_ring_normalized,bbox_expand_10x__bbox_mean__object_depth,bbox_expand_10x__bbox_mean__object_depth_percentile_5_95,bbox_expand_10x__bbox_mean__object_minus_ring,bbox_expand_10x__bbox_mean__object_minus_ring_normalized,bbox_expand_10x__bbox_midpoint__object_depth,bbox_expand_10x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_10x__bbox_midpoint__object_minus_ring,bbox_expand_10x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_8x__inner50_median__object_depth,bbox_expand_8x__inner50_median__object_depth_percentile_5_95,bbox_expand_8x__inner50_median__object_minus_ring,bbox_expand_8x__inner50_median__object_minus_ring_normalized,bbox_expand_8x__bbox_mean__object_depth,bbox_expand_8x__bbox_mean__object_depth_percentile_5_95,bbox_expand_8x__bbox_mean__object_minus_ring,bbox_expand_8x__bbox_mean__object_minus_ring_normalized,bbox_expand_8x__bbox_midpoint__object_depth,bbox_expand_8x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_8x__bbox_midpoint__object_minus_ring,bbox_expand_8x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_6x__inner50_median__object_depth,bbox_expand_6x__inner50_median__object_depth_percentile_5_95,bbox_expand_6x__inner50_median__object_minus_ring,bbox_expand_6x__inner50_median__object_minus_ring_normalized,bbox_expand_6x__bbox_mean__object_depth,bbox_expand_6x__bbox_mean__object_depth_percentile_5_95,bbox_expand_6x__bbox_mean__object_minus_ring,bbox_expand_6x__bbox_mean__object_minus_ring_normalized,bbox_expand_6x__bbox_midpoint__object_depth,bbox_expand_6x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_6x__bbox_midpoint__object_minus_ring,bbox_expand_6x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_4x__inner50_median__object_depth,bbox_expand_4x__inner50_median__object_depth_percentile_5_95,bbox_expand_4x__inner50_median__object_minus_ring,bbox_expand_4x__inner50_median__object_minus_ring_normalized,bbox_expand_4x__bbox_mean__object_depth,bbox_expand_4x__bbox_mean__object_depth_percentile_5_95,bbox_expand_4x__bbox_mean__object_minus_ring,bbox_expand_4x__bbox_mean__object_minus_ring_normalized,bbox_expand_4x__bbox_midpoint__object_depth,bbox_expand_4x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_4x__bbox_midpoint__object_minus_ring,bbox_expand_4x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_2x__inner50_median__object_depth,bbox_expand_2x__inner50_median__object_depth_percentile_5_95,bbox_expand_2x__inner50_median__object_minus_ring,bbox_expand_2x__inner50_median__object_minus_ring_normalized,bbox_expand_2x__bbox_mean__object_depth,bbox_expand_2x__bbox_mean__object_depth_percentile_5_95,bbox_expand_2x__bbox_mean__object_minus_ring,bbox_expand_2x__bbox_mean__object_minus_ring_normalized,bbox_expand_2x__bbox_midpoint__object_depth,bbox_expand_2x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_2x__bbox_midpoint__object_minus_ring,bbox_expand_2x__bbox_midpoint__object_minus_ring_normalized,bbox_expand_1_5x__inner50_median__object_depth,bbox_expand_1_5x__inner50_median__object_depth_percentile_5_95,bbox_expand_1_5x__inner50_median__object_minus_ring,bbox_expand_1_5x__inner50_median__object_minus_ring_normalized,bbox_expand_1_5x__bbox_mean__object_depth,bbox_expand_1_5x__bbox_mean__object_depth_percentile_5_95,bbox_expand_1_5x__bbox_mean__object_minus_ring,bbox_expand_1_5x__bbox_mean__object_minus_ring_normalized,bbox_expand_1_5x__bbox_midpoint__object_depth,bbox_expand_1_5x__bbox_midpoint__object_depth_percentile_5_95,bbox_expand_1_5x__bbox_midpoint__object_minus_ring,bbox_expand_1_5x__bbox_midpoint__object_minus_ring_normalized,bbox_only__inner50_median__object_depth,bbox_only__inner50_median__object_depth_percentile_5_95,bbox_only__inner50_median__object_minus_ring,bbox_only__inner50_median__object_minus_ring_normalized,bbox_only__bbox_mean__object_depth,bbox_only__bbox_mean__object_depth_percentile_5_95,bbox_only__bbox_mean__object_minus_ring,bbox_only__bbox_mean__object_minus_ring_normalized,bbox_only__bbox_midpoint__object_depth,bbox_only__bbox_midpoint__object_depth_percentile_5_95,bbox_only__bbox_midpoint__object_minus_ring,bbox_only__bbox_midpoint__object_minus_ring_normalized
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00075_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00075_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,25,50.0,clear_sky,10AM,0.39451006,0.24535202,0.18442747,0.11469835,0.28551543,0.17756654,0.07543284,0.04691287,0.39463574,0.24543018,0.18455315,0.11477651,1.97175848,1.0,1.97175848,1.56598822,0.65474516,0.52000446,0.65474516,0.52000446,1.97505772,1.0,1.97505772,1.56860851,1.83504403,1.0,1.83504403,1.82812846,0.6592468,0.65676236,0.6592468,0.65676236,1.83531094,1.0,1.83531094,1.82839436,1.14005685,1.0,0.82064509,1.41578642,0.62645948,0.74805572,0.30704772,0.52972229,1.15910888,1.0,0.83969712,1.4486552,1.40349329,1.0,1.23895699,7.84007768,0.64814192,1.0,0.48360562,3.06023994,1.40876031,1.0,1.24422401,7.87340723,1.15388036,0.70606226,0.18587446,0.20796188,1.04262865,0.58159053,0.07462275,0.08349015,1.18189061,0.73740096,0.21388471,0.23930058,1.37313151,0.5219255,-0.01728415,-0.02303508,1.35933745,0.50354177,-0.03107822,-0.04141881,1.3683722,0.51558264,-0.02204347,-0.02937794,1.68135166,0.54673237,0.03401136,0.0339313,1.63044941,0.49594994,-0.01689088,-0.01685112,1.67966115,0.54504584,0.03232086,0.03224478,2.30463481,0.70344452,0.0,0.0,1.5841943,0.32742134,0.0,0.0,2.99228024,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00076_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00076_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,5,50.0,clear_sky,10AM,3.26829052,0.51754438,0.00224018,0.00041892,3.26611686,0.5171379,6.652e-05,1.244e-05,3.26951623,0.51777359,0.00346589,0.00064812,2.80375791,0.51746146,0.05574584,0.01601649,2.76025796,0.50496337,0.01224589,0.0035184,2.87825155,0.53886443,0.13023949,0.03741946,2.22143769,0.61242651,0.33867455,0.15598721,1.98218369,0.50223055,0.09942055,0.04579126,2.69019532,0.82832758,0.80743217,0.37188828,2.39934754,0.65597861,0.44540501,0.21772253,2.09243679,0.50595474,0.13849425,0.06769865,2.88146305,0.89164593,0.92752051,0.45338985,2.13300371,0.61035519,0.49159753,0.24222411,1.74593222,0.41963404,0.10452604,0.05150296,2.46936703,0.77609098,0.82796085,0.4079599,2.21605635,0.65999578,0.62625694,0.3151749,1.69945407,0.40000653,0.10965466,0.05518565,2.60269165,0.85457685,1.01289225,0.50975597,2.36237669,0.59540372,0.21157169,0.12478048,2.18833804,0.49275942,0.03753304,0.02213619,2.73895144,0.81749949,0.58814645,0.34687626,2.64644051,0.61344182,0.26744366,0.11305272,2.42625308,0.52036507,0.04725623,0.01997597,3.0877943,0.80000914,0.70879745,0.29962004,2.73838782,0.63559506,0.0,0.0,2.44519901,0.52541663,0.0,0.0,3.22763348,0.81945035,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00096_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00096_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,15,50.0,clear_sky,10AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54455924,1.0,2.65747929,1.28506663,1.4582752,0.70517231,0.57119524,0.2762106,3.63459086,1.0,2.74751091,1.32860286,1.96196914,1.0,1.24262762,1.15578947,0.9493832,0.65382956,0.23004168,0.21396575,2.00183964,1.0,1.28249812,1.19287371,2.60868359,1.0,1.8123914,1.90026575,1.13936436,0.82899617,0.34307218,0.35970614,2.66013265,1.0,1.86384046,1.95420934,2.95483494,1.0,2.1368494,2.27598914,1.2586019,0.99329121,0.44061637,0.46930685,2.99376059,1.0,2.17577505,2.31744941,2.93486214,1.0,2.28696662,1.55756714,1.12148833,0.73786865,0.47359282,0.32254629,2.98260474,1.0,2.33470923,1.59008283,1.94241822,0.64708349,0.73213351,0.26574382,1.44377065,0.46608848,0.23348594,0.08474881,1.97533929,0.65903291,0.76505458,0.27769324,2.24970055,0.8830935,0.97324777,0.4857026,1.55416441,0.53598382,0.27771163,0.13859293,2.50704479,1.0,1.23059201,0.61413112,2.81777978,0.87101522,0.0,0.0,1.89413309,0.49704279,0.0,0.0,3.24047732,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00109_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00109_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,28,50.0,clear_sky,10AM,2.2084465,0.35814641,0.00474501,0.0007695,2.20425725,0.35746703,0.00055575,9.013e-05,2.20851135,0.35815693,0.00480986,0.00078002,2.95616055,0.44775446,0.48409939,0.08613759,2.60987329,0.38613829,0.13781214,0.02452142,3.38030028,0.52322321,0.90823913,0.16160634,2.2604382,0.45163539,0.31375718,0.08720787,2.06006598,0.39594253,0.11338496,0.03151501,2.764112,0.59163001,0.81743097,0.22720249,1.75830293,0.33391652,0.13887775,0.04321667,1.69337034,0.31371048,0.07394516,0.02301063,2.18728113,0.4674081,0.56785595,0.17670825,2.05411768,0.81589831,0.72496295,0.4070254,1.54438543,0.52971269,0.2152307,0.12083978,2.90386176,1.0,1.57470703,0.8841083,2.27488279,0.9806745,0.92410707,0.54764199,1.73525226,0.66088002,0.38447654,0.22784751,4.04361868,1.0,2.69284296,1.59582575,3.04377317,1.0,2.02484536,1.49826685,1.48439753,0.7684468,0.46546972,0.3444203,4.13513947,1.0,3.11621165,2.30581391,3.269526,0.8286817,2.46715713,0.68192259,1.33437681,0.29380618,0.53200793,0.14704707,4.34270477,1.0,3.54033589,0.97854935,2.89411068,0.69534989,0.0,0.0,1.40256572,0.28166785,0.0,0.0,4.32367039,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00131_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00131_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,12,50.0,clear_sky,10AM,0.13464306,0.02742259,-0.00184499,-0.00037577,0.1348895,0.02747278,-0.00159855,-0.00032558,0.13464306,0.02742259,-0.00184499,-0.00037577,1.33462059,0.28700975,-0.00233686,-0.0032265,1.33562791,0.28840055,-0.00132954,-0.0018357,1.33491921,0.28742205,-0.00203824,-0.0028142,1.30139387,0.28223547,0.0083127,0.01137773,1.29130232,0.26842301,-0.00177884,-0.00243473,1.3086493,0.2921661,0.01556814,0.02130836,1.19705665,0.16175445,0.02161896,0.03546735,1.17615628,0.127466,0.00071859,0.0011789,1.20620918,0.17676979,0.03077149,0.05048269,1.26321411,0.88832264,0.40102243,0.62640348,0.96348053,0.42013399,0.10128886,0.15821482,1.31762552,0.97331414,0.45543385,0.71139497,1.20124733,0.51880808,0.06062388,0.04906844,1.14462352,0.47297726,0.00400007,0.00323762,1.21705532,0.53160293,0.07643187,0.06186329,2.0767417,0.41402547,-0.20976186,-0.1021059,2.10146928,0.42606213,-0.18503428,-0.09006924,2.10312724,0.42686918,-0.18337631,-0.08926219,2.01000142,0.75907828,0.23658252,0.19019638,1.80724895,0.59607898,0.03383005,0.02719707,2.12927532,0.85496644,0.35585642,0.28608454,1.98276222,0.85906378,0.0,0.0,1.19428492,0.33154085,0.0,0.0,2.33352327,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00142_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00142_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,2,50.0,clear_sky,10AM,0.25128406,0.14000934,0.17057003,0.09503745,0.13179922,0.07343531,0.05108519,0.02846342,0.3201254,0.17836605,0.23941137,0.13339417,0.97593504,0.33673329,0.00325227,0.00257568,0.9729979,0.33440718,0.00031513,0.00024957,0.97483033,0.3358584,0.00214756,0.00170079,1.00526142,0.32392304,0.03372341,0.02859442,0.98367345,0.30561839,0.01213545,0.01028976,1.00732291,0.32567099,0.0357849,0.03034237,1.62559366,0.52689775,0.06053519,0.07688234,1.5901922,0.48193635,0.02513373,0.03192093,1.62666202,0.52825461,0.06160355,0.07823919,1.10439467,1.0,0.75773388,2.18404899,0.60664076,1.0,0.25997996,0.74935144,1.10552275,1.0,0.75886196,2.18730049,1.5982002,0.85236059,0.63169634,0.42982599,1.25685906,0.62010138,0.29035521,0.19756678,1.62947941,0.87364394,0.66297555,0.45110934,1.33324373,1.0,0.37659705,0.68731055,1.11732006,0.65009554,0.16067338,0.29323785,1.39131761,1.0,0.43467093,0.79329861,1.47016597,0.91969946,0.28401232,0.53432948,1.3186121,0.63457204,0.13245845,0.24920206,1.50525641,0.98571723,0.31910276,0.60034725,1.69684124,0.90482347,0.0,0.0,1.53224027,0.61057187,0.0,0.0,1.72039783,0.94693479,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00166_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00166_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,21,50.0,clear_sky,10AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50660753,1.0,3.00504971,1.60853102,1.04309261,0.55834245,0.54153478,0.28987058,3.55467701,1.0,3.05311918,1.63426146,2.04465604,1.0,1.39814937,1.17513622,0.87807798,0.48791181,0.23157132,0.19463431,2.0589807,1.0,1.41247404,1.18717602,2.42688727,1.0,1.96044183,1.64417875,0.78169268,0.43164227,0.31524724,0.26439081,2.46403146,1.0,1.99758601,1.67533075,2.76706624,1.0,2.30231678,2.60386962,0.85826349,0.54587446,0.39351404,0.44505572,2.78981066,1.0,2.3250612,2.62959306,1.89192998,1.0,1.11527789,0.66225957,1.00054538,0.50006941,0.22389328,0.13294935,1.95052147,1.0,1.17386937,0.69705159,2.54403329,1.0,1.61511052,2.7347788,1.2551266,0.96811548,0.32620382,0.55234319,2.81067371,1.0,1.88175094,3.18626653,2.02385902,0.98984114,0.79998469,0.77959051,1.397313,0.37926779,0.17343867,0.16901716,2.35316277,1.0,1.12928843,1.10049924,2.40592718,0.73878023,0.0,0.0,1.6387192,0.2887967,0.0,0.0,3.07410288,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00173_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00173_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,13,50.0,clear_sky,10AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01617265,0.4242831,0.00489879,0.00646614,2.01440096,0.42194457,0.0031271,0.00412761,2.01685166,0.42517937,0.0055778,0.00736241,1.75012743,0.61313803,0.18333018,0.5305765,1.61186802,0.21300099,0.04507077,0.13043946,1.78715384,0.72029628,0.22035658,0.63773475,1.65785253,1.0,0.66043979,1.56350213,1.18191051,0.54703802,0.18449777,0.4367736,1.69226086,1.0,0.69484812,1.64495921,1.49089789,1.0,0.47153246,1.12432141,1.18717194,0.61428011,0.16780651,0.40011762,1.52940106,1.0,0.51003563,1.21612832,1.79227817,1.0,0.79503763,0.8466828,1.26135278,0.58725836,0.26411223,0.28126881,1.87249756,1.0,0.87525702,0.93211319,1.47831559,1.0,0.7110123,0.94505669,1.02229762,0.50673707,0.25499433,0.33893098,1.58702028,1.0,0.81971699,1.08954377,2.28937435,0.96442272,1.44456118,0.82602771,1.24889159,0.36945478,0.40407842,0.23105977,2.46033502,1.0,1.61552185,0.92378629,2.94720411,0.88145209,0.0,0.0,1.63512278,0.32299678,0.0,0.0,3.21767354,0.99657079,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00184_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00184_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,10,50.0,clear_sky,10AM,0.92358553,0.44443841,0.03277433,0.01577133,0.90811759,0.43699508,0.01730639,0.008328,0.92159867,0.44348231,0.03078747,0.01481523,0.87834466,0.30178233,0.05594057,0.02096199,0.82494694,0.2817732,0.00254285,0.00095286,0.88796037,0.30538553,0.06555629,0.02456518,1.11229038,0.30976604,0.18797755,0.11568762,0.96513873,0.21920403,0.0408259,0.02512561,1.12808144,0.31948438,0.20376861,0.12540596,1.88168967,0.98937241,1.15337539,0.69965603,1.00654674,0.45849665,0.27823246,0.16878027,1.89930606,1.0,1.17099178,0.71034241,1.48938739,1.0,0.74724555,0.65404945,0.94196475,0.65015797,0.1998229,0.17490109,1.49283803,1.0,0.75069618,0.65706972,1.40183496,0.53243254,0.05409765,0.06027052,1.35209537,0.47701735,0.00435805,0.00485533,1.41537881,0.54752182,0.0676415,0.0753598,1.92167211,0.44046265,-0.01153302,-0.01223589,1.90787351,0.42582312,-0.02533162,-0.02687542,1.93122375,0.45059641,-0.00198138,-0.00210213,1.75950265,0.57879999,0.1003046,0.10757647,1.6714319,0.4843443,0.01223385,0.01312078,1.7968657,0.61887178,0.13766766,0.14764826,2.15568709,0.78501448,0.0,0.0,1.91317308,0.56729532,0.0,0.0,2.31757498,0.9303508,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00192_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00192_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,4,50.0,clear_sky,10AM,2.4146297,0.42874606,0.0550859,0.00978115,2.37242889,0.4212528,0.01288509,0.0022879,2.44853091,0.43476562,0.08898711,0.01580071,2.91662455,0.53316971,0.3256011,0.07522005,2.6828661,0.47916706,0.09184265,0.0212174,3.18972468,0.59626104,0.59870124,0.13831138,2.03452444,0.33966709,0.14097393,0.03213048,1.92945004,0.31571875,0.03589952,0.00818214,2.16487503,0.36937632,0.27132452,0.06183971,1.84896493,0.32988856,0.18735278,0.04257326,1.70514023,0.29720644,0.04352808,0.00989114,2.02767348,0.37049753,0.36606133,0.08318224,1.56388521,0.28426149,0.10834503,0.02364966,1.47439003,0.26472639,0.01884985,0.00411456,1.68476117,0.31064642,0.22922099,0.05003459,1.15467381,0.23155858,0.17959559,0.04633041,1.01703954,0.19605296,0.04196131,0.01082479,1.46910894,0.31267364,0.49403071,0.12744547,2.05269146,0.56829799,0.36262059,0.13282183,1.79300964,0.4731809,0.10293877,0.03770474,3.13132811,0.96338447,1.44125724,0.5279083,3.08914661,1.0,2.08646107,0.73075223,1.40787804,0.41262761,0.40519249,0.1419127,3.97925878,1.0,2.97657323,1.04250089,2.80489349,0.73985954,0.0,0.0,1.51536214,0.3504365,0.0,0.0,4.15540504,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00210_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00210_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,11,50.0,clear_sky,10AM,2.12252688,0.33268302,-0.13051963,-0.02045753,2.17130017,0.3403277,-0.08174634,-0.01281285,2.11442828,0.33141365,-0.13861823,-0.0217269,2.87289858,0.40682253,-0.53729248,-0.10443161,3.0161972,0.43467497,-0.39399385,-0.07657917,2.90388274,0.41284481,-0.50630832,-0.09840933,2.27084732,0.47022841,-0.58597803,-0.19685272,2.50220227,0.5479495,-0.35462308,-0.11913163,2.26017976,0.46664476,-0.59664559,-0.20043637,2.26728296,0.51608443,-0.42669892,-0.14097431,2.3371284,0.53916022,-0.35685349,-0.11789853,2.3011992,0.5272898,-0.39278269,-0.12976895,2.32943439,0.54989581,-0.14434457,-0.04579845,2.13358331,0.48775509,-0.34019566,-0.10793917,2.38226461,0.56665807,-0.09151435,-0.02903618,2.24129534,0.51466517,0.09766865,0.04320208,1.84372997,0.33880884,-0.29989672,-0.13265425,2.37844086,0.57532918,0.23481417,0.10386608,1.5922544,0.3750741,0.01456547,0.00751604,1.45563614,0.30457666,-0.12205279,-0.06298141,1.83123088,0.49839021,0.25354195,0.13083215,1.43192899,0.77976699,0.52356124,0.45825554,1.13143361,0.51675349,0.22306585,0.19524204,2.13710546,1.0,1.22873771,1.07547279,1.51590753,0.5101804,0.0,0.0,1.22326744,0.37107467,0.0,0.0,2.83916759,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00217_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00217_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,23,50.0,clear_sky,10AM,3.19408607,0.61309297,-0.00926065,-0.00177755,3.20047951,0.61432017,-0.00286722,-0.00055035,3.19182324,0.61265863,-0.01152349,-0.00221189,3.80705452,0.54900205,-0.01101065,-0.00190674,3.80600929,0.54882105,-0.01205587,-0.00208775,3.81397128,0.55019985,-0.00409389,-0.00070895,3.9291358,0.9207719,0.03065634,0.01098935,3.90667486,0.91272035,0.0081954,0.0029378,3.93670988,0.92348698,0.03823042,0.01370443,3.75122786,0.83045305,0.01616359,0.00515978,3.7494719,0.82989251,0.01440763,0.00459924,3.76729345,0.83558155,0.03222919,0.01028828,3.75388384,0.88378567,0.04857683,0.01344708,3.71887183,0.87409362,0.01356483,0.00375503,3.77873993,0.89066635,0.07343292,0.02032776,3.51394391,0.99245974,0.08751154,0.02747266,3.4447186,0.97072771,0.01828623,0.00574063,3.56065965,1.0,0.13422728,0.04213822,2.87923145,1.0,1.07080877,1.75563483,2.01829362,0.62173442,0.20987093,0.34409199,3.20934081,1.0,1.40091813,2.29686264,3.29578066,0.99384126,1.72903299,0.81622278,1.92045438,0.34459244,0.35370672,0.16697396,3.84508801,1.0,2.27834034,1.07553372,2.89898968,0.66931185,0.0,0.0,1.96306932,0.30157799,0.0,0.0,3.95501685,1.0,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00232_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00232_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,19,50.0,clear_sky,10AM,2.85219312,0.43691397,-0.31060219,-0.0634565,3.02039409,0.47127769,-0.14240122,-0.02909279,2.85463285,0.43741241,-0.30816245,-0.06295806,2.25183392,0.28822479,-1.1530695,-0.22594292,2.80409646,0.39644014,-0.60080695,-0.11772758,2.25222445,0.28830131,-1.15267897,-0.2258664,2.01937938,0.2970958,-1.36204219,-0.31411124,2.51996207,0.4125391,-0.86145949,-0.19866793,2.02701402,0.29885648,-1.35440755,-0.31235055,1.57591248,0.20358273,-1.66276741,-0.36382801,2.2563405,0.35246631,-0.98233938,-0.21494442,1.59420931,0.20758623,-1.64447057,-0.3598245,1.55133748,0.26195303,-0.76803565,-0.28008334,1.80514824,0.35451145,-0.51422489,-0.18752492,1.55980217,0.26503989,-0.75957096,-0.27699648,1.43672025,0.2968698,-0.16827512,-0.08715957,1.44593728,0.30164384,-0.15905809,-0.08238553,1.54021823,0.35047748,-0.06477714,-0.03355188,1.39349651,0.25231985,-0.6697619,-0.27799369,1.52641904,0.30749114,-0.53683937,-0.2228224,1.51880503,0.30433084,-0.54445338,-0.2259827,2.00580692,0.40142133,-0.23065996,-0.08261496,2.00748301,0.40202165,-0.22898388,-0.08201464,2.24353337,0.48656728,0.00706649,0.00253099,2.11883926,0.51571041,0.0,0.0,2.02546573,0.47921786,0.0,0.0,2.48577762,0.65911845,0.0,0.0
C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00262_depth_50_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_50\clear_sky\10AM\HighresScreenshot00262_depth_50_clear_sky_10AM.txt,50.0|clear_sky|10AM,18,50.0,clear_sky,10AM,0.5328275,0.11366973,0.33192225,0.07080999,0.40103009,0.08555298,0.20012484,0.04269325,0.59351861,0.12661715,0.39261337,0.08375742,2.62324429,0.8028184,2.62324429,0.8028184,1.44639814,0.44265608,1.44639814,0.44265608,2.62055612,0.80199571,2.62055612,0.80199571,2.38324308,0.7248522,2.38324308,0.7248522,1.43199086,0.4355333,1.43199086,0.4355333,2.38547826,0.72553202,2.38547826,0.72553202,2.73688221,0.72265322,2.73688221,0.72265322,1.53564656,0.40547595,1.53564656,0.40547595,2.73376298,0.72182961,2.73376298,0.72182961,2.75877714,0.70691196,2.75877714,0.70691196,1.63085818,0.41789282,1.63085818,0.41789282,2.75312495,0.70546364,2.75312495,0.70546364,2.64541626,0.70252425,2.64541626,0.70252425,1.58186495,0.42008455,1.58186495,0.42008455,2.64063048,0.70125333,2.64063048,0.70125333,1.36442399,0.38404232,1.34417115,0.37834179,1.06749415,0.30046594,1.04724131,0.2947654,1.39722943,0.39327602,1.37697659,0.38757548,1.0415895,0.18421418,0.04034662,0.0128487,1.18764567,0.23072693,0.1864028,0.05936144,1.0546298,0.18836697,0.05338693,0.01700149,1.28084397,0.17338799,0.0,0.0,1.33318794,0.24662147,0.0,0.0,1.28638875,0.18114559,0.0,0.0
